id_snisb;nome;municipio;n_ok;n_atencao;n_nao;n_lacuna;n_lacunas_criticas;pae_01;pae_04_zas
20142;Fazenda Negrinho do Pastoreiro;Canarana;0;0;2;6;8;lacuna;lacuna
8062;Fazenda Nossa Senhora Aparecida;Nova Ubiratã;0;0;2;6;8;lacuna;lacuna
20086;Fazenda Nossa Senhora Aparecida;Nova Ubiratã;0;0;2;6;8;lacuna;lacuna
26533;Fazenda Nossa Senhora Aparecida;Nova Ubiratã;0;0;2;6;8;lacuna;lacuna
34498;Fazenda Nossa Senhora Aparecida;Poxoréu;0;0;2;6;8;lacuna;lacuna
8071;Fazenda Nossa Senhora de Caacupê;Feliz Natal;0;0;2;6;8;lacuna;lacuna
26669;Fazenda Nove de Julho;Brasnorte;0;0;2;6;8;lacuna;lacuna
27292;Fazenda Novo Campo;Campo Novo do Parecis;0;0;2;6;8;lacuna;lacuna
20075;Fazenda Ogliari;Lucas do Rio Verde;0;0;2;6;8;lacuna;lacuna
35726;Fazenda Olho D'Água - Barramento 1;Nova Canaã do Norte;0;0;2;6;8;lacuna;lacuna
35727;Fazenda Olho D'Água - Barramento 2;Nova Canaã do Norte;0;0;2;6;8;lacuna;lacuna
5904;Fazenda Orion;Nova Ubiratã;0;0;2;6;8;lacuna;lacuna
5479;Fazenda Padre Cicero;Porto dos Gaúchos;0;0;2;6;8;lacuna;lacuna
362;Fazenda Palmeira;Querência;0;0;2;6;8;lacuna;lacuna
8037;Fazenda Palmeira ll;Lucas do Rio Verde;0;0;2;6;8;lacuna;lacuna
20314;Fazenda Paraná;Brasnorte;0;0;2;6;8;lacuna;lacuna
8058;Fazenda Parauna;Nova Ubiratã;0;0;2;6;8;lacuna;lacuna
37442;Fazenda Paraíso I - Montante 1;Nova Ubiratã;0;0;2;6;8;lacuna;lacuna
37446;Fazenda Paraíso I - Principal;Nova Ubiratã;0;0;2;6;8;lacuna;lacuna
30879;Fazenda Paraúna;Nova Ubiratã;0;0;2;6;8;lacuna;lacuna
387;Fazenda Pau da Onça;Santa Rita do Trivelato;0;0;2;6;8;lacuna;lacuna
8036;Fazenda Piva;Lucas do Rio Verde;0;0;2;6;8;lacuna;lacuna
20006;Fazenda Pluma;Vera;0;0;2;6;8;lacuna;lacuna
36102;Fazenda Poconé - Barramento 2;Poconé;0;0;2;6;8;lacuna;lacuna
32088;Fazenda Poconé – Barramento I;Poconé;0;0;2;6;8;lacuna;lacuna
36507;Fazenda Ponta Bonita ? Parte 1;Canarana;0;0;2;6;8;lacuna;lacuna
8047;Fazenda Poranga II - III;Sorriso;0;0;2;6;8;lacuna;lacuna
20063;Fazenda Possamai;Sorriso;0;0;2;6;8;lacuna;lacuna
30796;Fazenda Possamai II;Sorriso;0;0;2;6;8;lacuna;lacuna
8051;Fazenda Potrich;Sorriso;0;0;2;6;8;lacuna;lacuna
36512;Fazenda Potrich II, IV e V;Sorriso;0;0;2;6;8;lacuna;lacuna
37539;Fazenda Prediger III;Boa Esperança do Norte;0;0;2;6;8;lacuna;lacuna
20148;Fazenda Progresso;Nova Mutum;0;0;2;6;8;lacuna;lacuna
5776;Fazenda Progresso;Tabaporã;0;0;2;6;8;lacuna;lacuna
8044;Fazenda Quatrilho;Santa Rita do Trivelato;0;0;2;6;8;lacuna;lacuna
35165;Fazenda Ranchinho ? Barramento (Principal);Nova Maringá;0;0;2;6;8;lacuna;lacuna
8048;Fazenda Recanto II e III;Sorriso;0;0;2;6;8;lacuna;lacuna
8052;Fazenda Reolon;Sorriso;0;0;2;6;8;lacuna;lacuna
73;Fazenda Reunidas Filipinas;Santa Cruz do Xingu;0;0;2;6;8;lacuna;lacuna
36513;Fazenda Reunidas do Papagaio - Barramento Jusante;Sapezal;0;0;2;6;8;lacuna;lacuna
36514;Fazenda Reunidas do Papagaio - Barramento Montante;Sapezal;0;0;2;6;8;lacuna;lacuna
5786;Fazenda Rio Verde III ? Barramento 3;Sorriso;0;0;2;6;8;lacuna;lacuna
35236;Fazenda Roberto I ? Barragem principal;Brasnorte;0;0;2;6;8;lacuna;lacuna
28805;Fazenda Roncador;Querência;0;0;2;6;8;lacuna;lacuna
35252;Fazenda Roncador - Tanque Pulmão 2;Querência;0;0;2;6;8;lacuna;lacuna
36540;Fazenda Rubin II;Sorriso;0;0;2;6;8;lacuna;lacuna
36565;Fazenda Santa Clara ? Área B;Poxoréu;0;0;2;6;8;lacuna;lacuna
27881;Fazenda Santa Fé;Santa Cruz do Xingu;0;0;2;6;8;lacuna;lacuna
28616;Fazenda Santa Fé;Santa Cruz do Xingu;0;0;2;6;8;lacuna;lacuna
31105;Fazenda Santa Helena;Marcelândia;0;0;2;6;8;lacuna;lacuna
37416;Fazenda Santa Helena -  Montante 1;Alta Floresta;0;0;2;6;8;lacuna;lacuna
20050;Fazenda Santa Helena - Barramento 01;Alta Floresta;0;0;2;6;8;lacuna;lacuna
37432;Fazenda Santa Helena - Barramento 02;Alta Floresta;0;0;2;6;8;lacuna;lacuna
19978;Fazenda Santa Lourdes;Água Boa;0;0;2;6;8;lacuna;lacuna
20138;Fazenda Santa Luzia;Várzea Grande;0;0;2;6;8;lacuna;lacuna
36554;Fazenda Santa Lúcia;Nova Ubiratã;0;0;2;6;8;lacuna;lacuna
8093;Fazenda Santa Maria;Itiquira;0;0;2;6;8;lacuna;lacuna
219;Fazenda Santa Maria;Primavera do Leste;0;0;2;6;8;lacuna;lacuna
36497;Fazenda Santa Maria ? Barramento II;Itiquira;0;0;2;6;8;lacuna;lacuna
21006;Fazenda Santa Marina;Santa Cruz do Xingu;0;0;2;6;8;lacuna;lacuna
27283;Fazenda Santa Regina;Ipiranga do Norte;0;0;2;6;8;lacuna;lacuna
36525;Fazenda Santa Rita de Cássia;Sorriso;0;0;2;6;8;lacuna;lacuna
20059;Fazenda Santa Rosa;Sorriso;0;0;2;6;8;lacuna;lacuna
278;Fazenda Santo Antonio 3;Campo Verde;0;0;2;6;8;lacuna;lacuna
389;Fazenda Santo Antonio I;Lucas do Rio Verde;0;0;2;6;8;lacuna;lacuna
5780;Fazenda Santo Antonio I;Sorriso;0;0;2;6;8;lacuna;lacuna
36508;Fazenda Santo Antônio;Santa Carmem;0;0;2;6;8;lacuna;lacuna
19993;Fazenda Santo Antônio II;Sorriso;0;0;2;6;8;lacuna;lacuna
36352;Fazenda Santo Antônio do Membeca;Campo Novo do Parecis;0;0;2;6;8;lacuna;lacuna
5797;Fazenda Santo Rosseto;Sorriso;0;0;2;6;8;lacuna;lacuna
32377;Fazenda Sant’Ana de Vargem Grande – Barramento 1 (Principal);Gaúcha do Norte;0;0;2;6;8;lacuna;lacuna
35491;Fazenda Schneider - Lote Rural nº69 ? Reservatório Pulmão;Querência;0;0;2;6;8;lacuna;lacuna
31556;Fazenda Selva de Pedra;Denise;0;0;2;6;8;lacuna;lacuna
8055;Fazenda Sempre Verde;Sorriso;0;0;2;6;8;lacuna;lacuna
5298;Fazenda Serra Negra;Vila Bela da Santíssima Trindade;0;0;2;6;8;lacuna;lacuna
8056;Fazenda Sorriso;Nova Ubiratã;0;0;2;6;8;lacuna;lacuna
36510;Fazenda Sossego;Nova Mutum;0;0;2;6;8;lacuna;lacuna
8102;Fazenda Sucuri;Itiquira;0;0;2;6;8;lacuna;lacuna
19997;Fazenda São Filipe;Sorriso;0;0;2;6;8;lacuna;lacuna
37441;Fazenda São Francisco;Rondonópolis;0;0;2;6;8;lacuna;lacuna
20072;Fazenda São Jose;Sorriso;0;0;2;6;8;lacuna;lacuna
20135;Fazenda São Jose;Várzea Grande;0;0;2;6;8;lacuna;lacuna
20176;Fazenda São José;Nova Mutum;0;0;2;6;8;lacuna;lacuna
35396;Fazenda São José;Rosário Oeste;0;0;2;6;8;lacuna;lacuna
7965;Fazenda São João VIII;Brasnorte;0;0;2;6;8;lacuna;lacuna
8101;Fazenda São Judas;Primavera do Leste;0;0;2;6;8;lacuna;lacuna
279;Fazenda São Judas Tadeu;Primavera do Leste;0;0;2;6;8;lacuna;lacuna
8103;Fazenda São Luiz - Barragem 01;Primavera do Leste;0;0;2;6;8;lacuna;lacuna
8104;Fazenda São Luiz - Barragem 02;Primavera do Leste;0;0;2;6;8;lacuna;lacuna
8100;Fazenda São Luiz - Barragem 03;Primavera do Leste;0;0;2;6;8;lacuna;lacuna
8099;Fazenda São Luiz - Barragem 04;Primavera do Leste;0;0;2;6;8;lacuna;lacuna
35171;Fazenda São Luiz - Barramento 1 - Principal;São Félix do Araguaia;0;0;2;6;8;lacuna;lacuna
35178;Fazenda São Luiz - Barramento 1 Principal;São Félix do Araguaia;0;0;2;6;8;lacuna;lacuna
27906;Fazenda São Marcos A;Ipiranga do Norte;0;0;2;6;8;lacuna;lacuna
332;Fazenda São Martinho XII - 2;Sorriso;0;0;2;6;8;lacuna;lacuna
5608;Fazenda São Miguel;Ipiranga do Norte;0;0;2;6;8;lacuna;lacuna
36652;Fazenda São Miguel ? Barramento 02;Ipiranga do Norte;0;0;2;6;8;lacuna;lacuna
20127;Fazenda São Paulo;Água Boa;0;0;2;6;8;lacuna;lacuna
5;Fazenda São Pedro;Porto Esperidião;0;0;2;6;8;lacuna;lacuna
37360;Fazenda São Pedro do Parecis;Campo Novo do Parecis;0;0;2;6;8;lacuna;lacuna
8063;Fazenda São Pedro do jatobá II;Jaciara;0;0;2;6;8;lacuna;lacuna
363;Fazenda São Roque II;Sorriso;0;0;2;6;8;lacuna;lacuna
32906;Fazenda São Roque II e São João – Barragem I;Vera;0;0;2;6;8;lacuna;lacuna
27405;Fazenda Taguá I;Vera;0;0;2;6;8;lacuna;lacuna
27354;Fazenda Taguá I - Barragem II;Vera;0;0;2;6;8;lacuna;lacuna
34019;Fazenda Talismã II;Nova Ubiratã;0;0;2;6;8;lacuna;lacuna
30131;Fazenda Tanguro;Canarana;0;0;2;6;8;lacuna;lacuna
27377;Fazenda Tereré;Tapurah;0;0;2;6;8;lacuna;lacuna
36521;Fazenda Toca da Onça ? Barramento 01;Sorriso;0;0;2;6;8;lacuna;lacuna
7977;Fazenda Triangulo;Nova Olímpia;0;0;2;6;8;lacuna;lacuna
30856;Fazenda Tropeiro Velho;Sorriso;0;0;2;6;8;lacuna;lacuna
32034;Fazenda Três Marcos – Barragem 1;Água Boa;0;0;2;6;8;lacuna;lacuna
35824;Fazenda Três Marias ? Barramento;Ribeirão Cascalheira;0;0;2;6;8;lacuna;lacuna
7976;Fazenda Tucano;Barra do Bugres;0;0;2;6;8;lacuna;lacuna
35702;Fazenda Tupi;Ipiranga do Norte;0;0;2;6;8;lacuna;lacuna
35703;Fazenda Tupi;Ipiranga do Norte;0;0;2;6;8;lacuna;lacuna
5622;Fazenda Tupi Barão;Ipiranga do Norte;0;0;2;6;8;lacuna;lacuna
20147;Fazenda Urupianga;Vila Rica;0;0;2;6;8;lacuna;lacuna
8031;Fazenda Vale do Rio Verde;Tapurah;0;0;2;6;8;lacuna;lacuna
8032;Fazenda Vale do Rio Verde;Tapurah;0;0;2;6;8;lacuna;lacuna
36538;Fazenda Vale do Rio Verde - Barragem Vale 01;Tapurah;0;0;2;6;8;lacuna;lacuna
36623;Fazenda Varjão;Poxoréu;0;0;2;6;8;lacuna;lacuna
37527;Fazenda Ventania;Nova Mutum;0;0;2;6;8;lacuna;lacuna
36576;Fazenda Vera Cruz do Xingú;Canarana;0;0;2;6;8;lacuna;lacuna
35460;Fazenda Vila Nova ? Barragem I;São José do Rio Claro;0;0;2;6;8;lacuna;lacuna
26332;Fazenda Vila Rica I;Vila Rica;0;0;2;6;8;lacuna;lacuna
20066;Fazenda Vitoria;Sorriso;0;0;2;6;8;lacuna;lacuna
307;Fazenda Vitória;Sorriso;0;0;2;6;8;lacuna;lacuna
35212;Fazenda Vitória ? Reservatório Pulmão;Dom Aquino;0;0;2;6;8;lacuna;lacuna
35098;Fazenda Zeniiti III (Barramento 6);Alta Floresta;0;0;2;6;8;lacuna;lacuna
31920;Fazenda Zeniiti III - Barramento 4;Alta Floresta;0;0;2;6;8;lacuna;lacuna
34468;Fazenda Zeniiti III – Barramento 05;Alta Floresta;0;0;2;6;8;lacuna;lacuna
20058;Fazenda Água Azul;Sorriso;0;0;2;6;8;lacuna;lacuna
26328;Fazenda Água Boa;Poxoréu;0;0;2;6;8;lacuna;lacuna
20057;Fazenda Água Branca;Sorriso;0;0;2;6;8;lacuna;lacuna
35162;Fazenda Água Branca - Barramento;Campo Verde;0;0;2;6;8;lacuna;lacuna
26673;Galerinha;Vila Bela da Santíssima Trindade;0;0;2;6;8;lacuna;lacuna
26537;Gilmar Mioranza;Nova Santa Helena;0;0;2;6;8;lacuna;lacuna
21003;Gleba Barranqueira XIII;Cáceres;0;0;2;6;8;lacuna;lacuna
21004;Gleba Barranqueira XIII;Cáceres;0;0;2;6;8;lacuna;lacuna
21005;Gleba Barranqueira XIII;Cáceres;0;0;2;6;8;lacuna;lacuna
21013;Gleba Tarumã;Vila Bela da Santíssima Trindade;0;0;2;6;8;lacuna;lacuna
5316;JBS S.A - S.J. DOS QUATRO MARCOS;São José dos Quatro Marcos;0;0;2;6;8;lacuna;lacuna
31174;LOTES 79 E 80;Sinop;0;0;2;6;8;lacuna;lacuna
31175;LOTES 79 E 80;Sinop;0;0;2;6;8;lacuna;lacuna
30900;Lagemann;Ipiranga do Norte;0;0;2;6;8;lacuna;lacuna
31629;Lago Azul;Nova Mutum;0;0;2;6;8;lacuna;lacuna
27954;Lago Recreativo Cuiabá;Cuiabá;0;0;2;6;8;lacuna;lacuna
35535;Lote Rural N°76;Querência;0;0;2;6;8;lacuna;lacuna
36099;Lote nº 316;Cláudia;0;0;2;6;8;lacuna;lacuna
31620;Loteamento Brisas do Campo;Cuiabá;0;0;2;6;8;lacuna;lacuna
32445;Mangaba e Aterrado;Cuiabá;0;0;2;6;8;lacuna;lacuna
20083;Marfrig;Tangará da Serra;0;0;2;6;8;lacuna;lacuna
30836;Mariana IB;Poxoréu;0;0;2;6;8;lacuna;lacuna
28886;Mariana II;Poxoréu;0;0;2;6;8;lacuna;lacuna
22390;Massa d'Água #100513;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
22392;Massa d'Água #101453;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
22393;Massa d'Água #102561;Brasnorte;0;0;2;6;8;lacuna;lacuna
22394;Massa d'Água #102797;Brasnorte;0;0;2;6;8;lacuna;lacuna
22395;Massa d'Água #102961;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
22396;Massa d'Água #102989;Santa Terezinha;0;0;2;6;8;lacuna;lacuna
22398;Massa d'Água #103693;Bom Jesus do Araguaia;0;0;2;6;8;lacuna;lacuna
22403;Massa d'Água #105287;Luciara;0;0;2;6;8;lacuna;lacuna
22407;Massa d'Água #107029;Querência;0;0;2;6;8;lacuna;lacuna
22421;Massa d'Água #111714;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
22422;Massa d'Água #111848;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
22434;Massa d'Água #116795;Querência;0;0;2;6;8;lacuna;lacuna
22435;Massa d'Água #117161;Comodoro;0;0;2;6;8;lacuna;lacuna
22448;Massa d'Água #121634;Brasnorte;0;0;2;6;8;lacuna;lacuna
22459;Massa d'Água #125702;Pontes e Lacerda;0;0;2;6;8;lacuna;lacuna
22464;Massa d'Água #127461;Brasnorte;0;0;2;6;8;lacuna;lacuna
22465;Massa d'Água #127642;Brasnorte;0;0;2;6;8;lacuna;lacuna
22468;Massa d'Água #129111;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
22469;Massa d'Água #129310;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
22488;Massa d'Água #137078;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
22490;Massa d'Água #137748;São Félix do Araguaia;0;0;2;6;8;lacuna;lacuna
22492;Massa d'Água #137918;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
22493;Massa d'Água #138208;Brasnorte;0;0;2;6;8;lacuna;lacuna
22496;Massa d'Água #138439;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
22498;Massa d'Água #139258;Pontes e Lacerda;0;0;2;6;8;lacuna;lacuna
22500;Massa d'Água #139738;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
22502;Massa d'Água #140018;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
22503;Massa d'Água #140377;Pontes e Lacerda;0;0;2;6;8;lacuna;lacuna
22511;Massa d'Água #142297;São Félix do Araguaia;0;0;2;6;8;lacuna;lacuna
22513;Massa d'Água #143022;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
22517;Massa d'Água #143787;Santa Terezinha;0;0;2;6;8;lacuna;lacuna
22519;Massa d'Água #144145;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
22532;Massa d'Água #147210;São Félix do Araguaia;0;0;2;6;8;lacuna;lacuna
22539;Massa d'Água #149061;Brasnorte;0;0;2;6;8;lacuna;lacuna
22540;Massa d'Água #149722;São Félix do Araguaia;0;0;2;6;8;lacuna;lacuna
22551;Massa d'Água #150115;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
22560;Massa d'Água #151451;Brasnorte;0;0;2;6;8;lacuna;lacuna
22564;Massa d'Água #151821;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
22565;Massa d'Água #151852;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
22567;Massa d'Água #152660;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
22569;Massa d'Água #153877;São Félix do Araguaia;0;0;2;6;8;lacuna;lacuna
22570;Massa d'Água #154055;São Félix do Araguaia;0;0;2;6;8;lacuna;lacuna
22574;Massa d'Água #155534;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
22607;Massa d'Água #158075;Bom Jesus do Araguaia;0;0;2;6;8;lacuna;lacuna
22613;Massa d'Água #160670;Brasnorte;0;0;2;6;8;lacuna;lacuna
22615;Massa d'Água #160929;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
22619;Massa d'Água #161814;São Félix do Araguaia;0;0;2;6;8;lacuna;lacuna
22621;Massa d'Água #162788;Pontes e Lacerda;0;0;2;6;8;lacuna;lacuna
22624;Massa d'Água #163699;São Félix do Araguaia;0;0;2;6;8;lacuna;lacuna
22630;Massa d'Água #164671;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
22641;Massa d'Água #166622;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
23391;Massa d'Água #170373;Sapezal;0;0;2;6;8;lacuna;lacuna
23395;Massa d'Água #172010;Brasnorte;0;0;2;6;8;lacuna;lacuna
23398;Massa d'Água #172607;São Félix do Araguaia;0;0;2;6;8;lacuna;lacuna
23401;Massa d'Água #174258;São Félix do Araguaia;0;0;2;6;8;lacuna;lacuna
23404;Massa d'Água #178229;Brasnorte;0;0;2;6;8;lacuna;lacuna
23498;Massa d'Água #182958;São Félix do Araguaia;0;0;2;6;8;lacuna;lacuna
23512;Massa d'Água #188820;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
23573;Massa d'Água #191605;Brasnorte;0;0;2;6;8;lacuna;lacuna
23587;Massa d'Água #196269;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
23592;Massa d'Água #197494;São Félix do Araguaia;0;0;2;6;8;lacuna;lacuna
23594;Massa d'Água #198298;Brasnorte;0;0;2;6;8;lacuna;lacuna
23599;Massa d'Água #200215;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
23600;Massa d'Água #201014;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
23602;Massa d'Água #201444;Brasnorte;0;0;2;6;8;lacuna;lacuna
23632;Massa d'Água #203851;Nova Maringá;0;0;2;6;8;lacuna;lacuna
23634;Massa d'Água #203966;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
23642;Massa d'Água #204819;São Félix do Araguaia;0;0;2;6;8;lacuna;lacuna
23646;Massa d'Água #205134;Brasnorte;0;0;2;6;8;lacuna;lacuna
23657;Massa d'Água #208270;Brasnorte;0;0;2;6;8;lacuna;lacuna
23671;Massa d'Água #212282;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
23678;Massa d'Água #216360;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
23704;Massa d'Água #217286;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
23711;Massa d'Água #218398;Brasnorte;0;0;2;6;8;lacuna;lacuna
23746;Massa d'Água #221315;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
23755;Massa d'Água #223691;Brasnorte;0;0;2;6;8;lacuna;lacuna
23757;Massa d'Água #224375;Canarana;0;0;2;6;8;lacuna;lacuna
23760;Massa d'Água #224991;Brasnorte;0;0;2;6;8;lacuna;lacuna
23767;Massa d'Água #226576;Santa Terezinha;0;0;2;6;8;lacuna;lacuna
23768;Massa d'Água #226789;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
23769;Massa d'Água #227046;General Carneiro;0;0;2;6;8;lacuna;lacuna
23774;Massa d'Água #228290;São Félix do Araguaia;0;0;2;6;8;lacuna;lacuna
23784;Massa d'Água #233184;Brasnorte;0;0;2;6;8;lacuna;lacuna
23789;Massa d'Água #234042;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
23791;Massa d'Água #234391;São Félix do Araguaia;0;0;2;6;8;lacuna;lacuna
23809;Massa d'Água #237472;São Félix do Araguaia;0;0;2;6;8;lacuna;lacuna
23810;Massa d'Água #237564;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
23811;Massa d'Água #237597;Brasnorte;0;0;2;6;8;lacuna;lacuna
23813;Massa d'Água #240264;Comodoro;0;0;2;6;8;lacuna;lacuna
23815;Massa d'Água #240888;Brasnorte;0;0;2;6;8;lacuna;lacuna
23871;Massa d'Água #243819;Rondolândia;0;0;2;6;8;lacuna;lacuna
23873;Massa d'Água #243832;Vila Bela da Santíssima Trindade;0;0;2;6;8;lacuna;lacuna
23878;Massa d'Água #243864;Rondolândia;0;0;2;6;8;lacuna;lacuna
22223;Massa d'Água #56662;São Félix do Araguaia;0;0;2;6;8;lacuna;lacuna
22224;Massa d'Água #57710;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
22230;Massa d'Água #65759;Bom Jesus do Araguaia;0;0;2;6;8;lacuna;lacuna
22259;Massa d'Água #69653;Brasnorte;0;0;2;6;8;lacuna;lacuna
22260;Massa d'Água #69922;Brasnorte;0;0;2;6;8;lacuna;lacuna
22263;Massa d'Água #70232;General Carneiro;0;0;2;6;8;lacuna;lacuna
22264;Massa d'Água #70517;São Félix do Araguaia;0;0;2;6;8;lacuna;lacuna
22279;Massa d'Água #76964;Brasnorte;0;0;2;6;8;lacuna;lacuna
22307;Massa d'Água #79702;Brasnorte;0;0;2;6;8;lacuna;lacuna
22322;Massa d'Água #83563;Brasnorte;0;0;2;6;8;lacuna;lacuna
22327;Massa d'Água #84492;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
22330;Massa d'Água #85328;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
22331;Massa d'Água #86130;Brasnorte;0;0;2;6;8;lacuna;lacuna
22335;Massa d'Água #87134;Brasnorte;0;0;2;6;8;lacuna;lacuna
22371;Massa d'Água #91738;Alto Boa Vista;0;0;2;6;8;lacuna;lacuna
22374;Massa d'Água #94452;Pontes e Lacerda;0;0;2;6;8;lacuna;lacuna
22379;Massa d'Água #95945;Brasnorte;0;0;2;6;8;lacuna;lacuna
8065;Matrícula 7164, 2464, 2095 e 2096;Nova Ubiratã;0;0;2;6;8;lacuna;lacuna
7957;Mineração Dardanelos;Aripuanã;0;0;2;6;8;lacuna;lacuna
5147;PCH ARS - BARRAGEM;Nova Ubiratã;0;0;2;6;8;lacuna;lacuna
4564;PCH Alto Araguaia - Alto Araguaia;Alto Araguaia;0;0;2;6;8;lacuna;lacuna
20619;PCH Alto Paraguai (Pedro Pedrossian) - Alto Paraguai;Diamantino;0;0;2;6;8;lacuna;lacuna
4715;PCH Antônio Brennand (Antiga  Alto Jauru) - Antônio Brennand;Jauru;0;0;3;5;8;nao;lacuna
4959;PCH Baruíto - Baruíto;Campo Novo do Parecis;0;0;2;6;8;lacuna;lacuna
22738;PCH Beleza - PCH BELEZA;Juscimeira;0;0;2;6;8;lacuna;lacuna
4679;PCH Braço Norte - Braço Norte;Guarantã do Norte;0;0;2;6;8;lacuna;lacuna
35614;PCH Braço Sul - Braço Sul;Guarantã do Norte;0;0;2;6;8;lacuna;lacuna
20572;PCH Buriti - PCH Buriti;Sapezal;0;0;2;6;8;lacuna;lacuna
4554;PCH Cabixi II - CABIXI II;Comodoro;0;0;2;6;8;lacuna;lacuna
4931;PCH Casca II - B01 - CASCA I;Chapada dos Guimarães;0;0;2;6;8;lacuna;lacuna
20618;PCH Casca II - B02 - Ponte Alta;Chapada dos Guimarães;0;0;2;6;8;lacuna;lacuna
4338;PCH Culuene - Culuene;Paranatinga;0;0;2;6;8;lacuna;lacuna
4668;PCH Divisa - Divisa;Campos de Júlio;0;0;2;6;8;lacuna;lacuna
23104;PCH Engenheiro José Gelásio da Rocha - Canal de Adução;Rondonópolis;0;0;2;6;8;lacuna;lacuna
4178;PCH Esperança - DESVIO;Comodoro;0;0;2;6;8;lacuna;lacuna
5154;PCH Faxinal II - PCH FAXINAL II;Aripuanã;0;0;3;5;8;nao;lacuna
34227;PCH Faxinal II - PCH FAXINAL II;Aripuanã;0;0;2;6;8;lacuna;lacuna
34181;PCH Foz do Cedro (Antiga A1E8) - 1;Sorriso;0;0;2;6;8;lacuna;lacuna
4278;PCH Inxú - S/N;Nova Maringá;0;0;3;5;8;nao;lacuna
34064;PCH Jesuíta - PCH Jesuíta;Sapezal;0;0;2;6;8;lacuna;lacuna
34186;PCH Juí 117 - NÃO POSSUI BARRAMENTO, DERIVAÇÃO LATERAL DIREITA;Comodoro;0;0;2;6;8;lacuna;lacuna
34160;PCH Mantovilis - Mantovilis;Santo Antônio de Leverger;0;0;2;6;8;lacuna;lacuna
4218;PCH Maracanã - Córrego Maracanã;Nova Marilândia;0;0;2;6;8;lacuna;lacuna
34847;PCH Mutum I - MUTUM-1;Santo Antônio de Leverger;0;0;2;6;8;lacuna;lacuna
34094;PCH Nova Guaporé - Nova Guaporé;Vale de São Domingos;0;0;2;6;8;lacuna;lacuna
4818;PCH Nova Mutum - PCH Nova Mutum;Nova Mutum;0;0;2;6;8;lacuna;lacuna
4967;PCH Pequi - Pequi;Jaciara;0;0;2;6;8;lacuna;lacuna
20471;PCH Recanto - PCH Recanto;Tangará da Serra;0;0;2;6;8;lacuna;lacuna
34078;PCH Rio Claro (Antiga Perdidos) - PCH Rio Claro;São José do Rio Claro;0;0;2;6;8;lacuna;lacuna
34809;PCH Rio Claro (Antiga Perdidos) - PCH Rio Claro;São José do Rio Claro;0;0;2;6;8;lacuna;lacuna
5034;PCH Rio Prata - prata;Comodoro;0;0;2;6;8;lacuna;lacuna
5123;PCH Rio do Sapo - 1;Tangará da Serra;0;0;2;6;8;lacuna;lacuna
23099;PCH Rondonópolis - Canal de Adução;Rondonópolis;0;0;2;6;8;lacuna;lacuna
4560;PCH Sacre II - (NÃO EXISTE BARRAGEM NESTA USINA);Brasnorte;0;0;3;5;8;nao;lacuna
4726;PCH Santa Lúcia - Barramento Central;Sapezal;0;0;2;6;8;lacuna;lacuna
5025;PCH Santa Lúcia II - Barramento Central;Sapezal;0;0;2;6;8;lacuna;lacuna
4207;PCH Sete Quedas Alta - Sete Quedas Alta;Juscimeira;0;0;3;5;8;nao;lacuna
4548;PCH São Domingos (Torixoréo) - Torixoréo;Ribeirãozinho;0;0;2;6;8;lacuna;lacuna
5065;PCH Água Brava - Brava;Juscimeira;0;0;2;6;8;lacuna;lacuna
