id_snisb;nome;municipio_sede;codigo_ibge;data_referencia;chuva_24h_mm;chuva_72h_mm;chuva_prevista_24_72h_mm;percentil_climatologico;saturacao_antecedente;razao_nivel_cota_alerta;dias_consecutivos_chuva_intensa;fonte_precip;fonte_previsao;fonte_solo;fonte_hidro;nivel_alerta_hidro;alerta_cemaden;alerta_cemaden_nivel;alerta_inmet;alerta_inmet_nivel;alerta_ana_nivel;nivel_alerta_integrado;score_alerta_integrado;componente_dominante;motivo_integrado;vazao_prevista_glofas_m3s;fonte_glofas;n_municipios_contribuintes;municipios_contribuintes_ibge;aproximacao_espacial;fonte_telemetria_a;estacao_inmet;dist_estacao_km;cota_cm;vazao_m3s;cota_alerta_cm;codigo_estacao_ana_ref;a6_fonte;data_cota_ana
5904;Fazenda Orion;Nova Ubiratã;5106240;2026-09-06;1.2;3.5;7.5;23.9;0,9160;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106240;municipio_sede;;;;;;;18422400;sem_cota_alerta;
8058;Fazenda Parauna;Nova Ubiratã;5106240;2026-09-06;1.2;3.5;7.5;23.9;0,9160;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106240;municipio_sede;;;;;;;17277500;sem_cota_alerta;
30879;Fazenda Paraúna;Nova Ubiratã;5106240;2026-09-06;1.2;3.5;7.5;23.9;0,9160;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106240;municipio_sede;;;;;;;17277500;sem_cota_alerta;
36554;Fazenda Santa Lúcia;Nova Ubiratã;5106240;2026-09-06;1.2;3.5;7.5;23.9;0,9160;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106240;municipio_sede;;;;;;;18422500;sem_cota_alerta;
8056;Fazenda Sorriso;Nova Ubiratã;5106240;2026-09-06;1.2;3.5;7.5;23.9;0,9160;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106240;municipio_sede;;;;;;;17277500;sem_cota_alerta;
34019;Fazenda Talismã II;Nova Ubiratã;5106240;2026-09-06;1.2;3.5;7.5;23.9;0,9160;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106240;municipio_sede;;;;213,3;19,41;;17271100;contexto_somente;2026-09-07 10:00:00
8065;Matrícula 7164, 2464, 2095 e 2096;Nova Ubiratã;5106240;2026-09-06;1.2;3.5;7.5;23.9;0,9160;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106240;municipio_sede;;;;;;;18422600;sem_cota_alerta;
5147;PCH ARS - BARRAGEM;Nova Ubiratã;5106240;2026-09-06;1.2;3.5;7.5;23.9;0,9160;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106240;municipio_sede;;;;;;;18422480;sem_cota_alerta;
35636;Sítio Bom Futuro;Nova Ubiratã;5106240;2026-09-06;1.2;3.5;7.5;23.9;0,9160;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106240;municipio_sede;;;;;;;18422500;sem_cota_alerta;
35382;Barragem Fazenda Jaó II;Nova Xavantina;5106257;2026-09-06;6.0;6.2;29.3;62.7;0,2680;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106257;municipio_sede;;;;;;;26130000;sem_cota_alerta;
32449;Barramento Principal – Fazenda Jaó;Nova Xavantina;5106257;2026-09-06;6.0;6.2;29.3;62.7;0,2680;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106257;municipio_sede;;;;;;;26130000;sem_cota_alerta;
945;POND 1 - BARRAGEM DE LIXIVIAÇÃO;Nova Xavantina;5106257;2026-09-06;6.0;6.2;29.3;62.7;0,2680;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106257;municipio_sede;;;;;;;26100000;sem_cota_alerta;
946;POND 2 - BARRAGEM DE FLOTAÇÃO;Nova Xavantina;5106257;2026-09-06;6.0;6.2;29.3;62.7;0,2680;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106257;municipio_sede;;;;;;;26100000;sem_cota_alerta;
947;POND 3 - BARRAGEM DE FLOTAÇÃO;Nova Xavantina;5106257;2026-09-06;6.0;6.2;29.3;62.7;0,2680;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106257;municipio_sede;;;;;;;26100000;sem_cota_alerta;
35249;RESERVATÓRIO ELDORADO;Nova Xavantina;5106257;2026-09-06;6.0;6.2;29.3;62.7;0,2680;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106257;municipio_sede;;;;;;;26100000;sem_cota_alerta;
27404;Barragem Ramax;Novo Horizonte do Norte;5106273;2026-09-06;5.2;8.2;8.1;54.9;0,9940;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;;;5;5105903|5106224|5106273|5106802|5107305;sede_mais_montante_max;;;;246,0;;;17120200;contexto_somente;2026-09-07 10:00:00
24306;CGH Itaquerê I - Barragem 1;Novo São Joaquim;5106281;2026-09-06;8.8;10.3;6.3;76.8;0,4240;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106281;municipio_sede;;;;;;;26053100;sem_cota_alerta;
24307;CGH Itaquerê II - Barragem 1;Novo São Joaquim;5106281;2026-09-06;8.8;10.3;6.3;76.8;0,4240;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106281;municipio_sede;;;;;;;26053100;sem_cota_alerta;
24302;CGH Matula - CGH Matula;Novo São Joaquim;5106281;2026-09-06;8.8;10.3;6.3;76.8;0,4240;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106281;municipio_sede;;;;;;;26100000;sem_cota_alerta;
34038;CGH Matula I - CGH MATULA I;Novo São Joaquim;5106281;2026-09-06;8.8;10.3;6.3;76.8;0,4240;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106281;municipio_sede;;;;;;;26100000;sem_cota_alerta;
5115;CGH Salto Belo - Barragem 01;Novo São Joaquim;5106281;2026-09-06;8.8;10.3;6.3;76.8;0,4240;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106281;municipio_sede;;;;;;;26053100;sem_cota_alerta;
31533;Campinas;Novo São Joaquim;5106281;2026-09-06;8.8;10.3;6.3;76.8;0,4240;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106281;municipio_sede;;;;;;;26034600;sem_cota_alerta;
20140;Faz. Lavínia;Novo São Joaquim;5106281;2026-09-06;8.8;10.3;6.4;76.8;0,5720;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;2;5103908|5106281;sede_mais_montante_max;;;;;;;26054000;sem_cota_alerta;
36469;Fazenda Gleba Wilma;Novo São Joaquim;5106281;2026-09-06;8.8;10.3;6.3;76.8;0,4240;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106281;municipio_sede;;;;;;;26034700;sem_cota_alerta;
35825;RESERVATÓRIO 1 - FAZENDA NOVA CONQUISTA;Novo São Joaquim;5106281;2026-09-06;8.8;10.3;6.4;76.8;0,5720;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;2;5103908|5106281;sede_mais_montante_max;;;;;;;26054000;sem_cota_alerta;
20382;B1;Nossa Senhora do Livramento;5106109;2026-09-06;5.6;6.8;3.7;57.7;0,4400;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106109;municipio_sede;;;;;;;66110010;sem_cota_alerta;
35611;BARRAGEM DE MINERAÇÃO HUMBERTO;Nossa Senhora do Livramento;5106109;2026-09-06;5.6;6.8;3.7;57.7;0,4400;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106109;municipio_sede;;;;;;;66270000;sem_cota_alerta;
34483;BARRAGEM MANAH 1;Nossa Senhora do Livramento;5106109;2026-09-06;5.6;6.8;3.7;57.7;0,4400;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106109;municipio_sede;;;;;;;66270000;sem_cota_alerta;
37433;BARRAGEM PICOLÉ;Nossa Senhora do Livramento;5106109;2026-09-06;5.6;6.8;3.7;57.7;0,4400;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106109;municipio_sede;;;;;;;66270000;sem_cota_alerta;
20411;BARRAGEM T03;Nossa Senhora do Livramento;5106109;2026-09-06;8.5;8.9;9.6;76.1;0,6310;0,490;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;5;5103007|5103403|5104906|5106109|5107701;sede_mais_montante_max;;;;98,0;;200,0;66260006;cota_medida;2026-09-07 10:00:00
586;BR BOSCO;Nossa Senhora do Livramento;5106109;2026-09-06;6.0;6.0;4.5;55.0;0,6310;0,490;0;openmeteo_ponto;openmeteo_ponto;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;4;5103007|5104906|5106109|5107701;ponto_barragem_telemetria;openmeteo_ponto;;;98,0;;200,0;66260006;cota_medida;2026-09-07 10:00:00
21927;BR BRASÃO;Nossa Senhora do Livramento;5106109;2026-09-06;5.6;6.8;3.7;57.7;0,4400;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106109;municipio_sede;;;;;;;66270000;sem_cota_alerta;
21940;BR PIRÂMIDE;Nossa Senhora do Livramento;5106109;2026-09-06;6.0;6.0;4.5;55.0;0,6310;0,490;0;openmeteo_ponto;openmeteo_ponto;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;4;5103007|5104906|5106109|5107701;ponto_barragem_telemetria;openmeteo_ponto;;;98,0;;200,0;66260006;cota_medida;2026-09-07 10:00:00
5573;BR SANTA 01;Nossa Senhora do Livramento;5106109;2026-09-06;6.0;6.0;4.5;55.0;0,6310;0,490;0;openmeteo_ponto;openmeteo_ponto;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;4;5103007|5104906|5106109|5107701;ponto_barragem_telemetria;openmeteo_ponto;;;98,0;;200,0;66260006;cota_medida;2026-09-07 10:00:00
588;BR SANTA FELICIDADE;Nossa Senhora do Livramento;5106109;2026-09-06;6.0;6.0;4.5;55.0;0,6310;0,490;0;openmeteo_ponto;openmeteo_ponto;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;4;5103007|5104906|5106109|5107701;ponto_barragem_telemetria;openmeteo_ponto;;;98,0;;200,0;66260006;cota_medida;2026-09-07 10:00:00
22009;BR SANTA FELICIDADE 02;Nossa Senhora do Livramento;5106109;2026-09-06;6.0;6.0;4.5;55.0;0,6310;0,490;0;openmeteo_ponto;openmeteo_ponto;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;4;5103007|5104906|5106109|5107701;ponto_barragem_telemetria;openmeteo_ponto;;;98,0;;200,0;66260006;cota_medida;2026-09-07 10:00:00
26147;BR ÁGUA DE COCO;Nossa Senhora do Livramento;5106109;2026-09-06;8.5;8.9;9.6;76.1;0,6310;0,490;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;5;5103007|5103403|5104906|5106109|5107701;sede_mais_montante_max;;;;98,0;;200,0;66260006;cota_medida;2026-09-07 10:00:00
28934;BR02;Nossa Senhora do Livramento;5106109;2026-09-06;8.5;8.9;9.6;76.1;0,6310;0,490;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;5;5103007|5103403|5104906|5106109|5107701;sede_mais_montante_max;;;;98,0;;200,0;66260006;cota_medida;2026-09-07 10:00:00
29381;BR03;Nossa Senhora do Livramento;5106109;2026-09-06;8.5;8.9;9.6;76.1;0,6310;0,490;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;5;5103007|5103403|5104906|5106109|5107701;sede_mais_montante_max;;;;98,0;;200,0;66260006;cota_medida;2026-09-07 10:00:00
26158;BRITO;Nossa Senhora do Livramento;5106109;2026-09-06;8.5;8.9;9.6;76.1;0,6310;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;5;5103007|5103403|5104906|5106109|5107701;sede_mais_montante_max;;;;;;;66270000;sem_cota_alerta;
21948;Bacia de Decantação S1;Nossa Senhora do Livramento;5106109;2026-09-06;8.5;8.9;9.6;76.1;0,6310;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;5;5103007|5103403|5104906|5106109|5107701;sede_mais_montante_max;;;;;;;66270000;sem_cota_alerta;
1265;Bacia de Rejeitos;Nossa Senhora do Livramento;5106109;2026-09-06;8.5;8.9;9.6;76.1;0,6310;0,490;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;5;5103007|5103403|5104906|5106109|5107701;sede_mais_montante_max;;;;98,0;;200,0;66260006;cota_medida;2026-09-07 10:00:00
27626;Barragem - Valdenir;Nossa Senhora do Livramento;5106109;2026-09-06;7.8;7.8;3.5;55.0;0,6310;0,490;0;openmeteo_ponto;openmeteo_ponto;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;4;5103007|5104906|5106109|5107701;ponto_barragem_telemetria;openmeteo_ponto;;;98,0;;200,0;66260006;cota_medida;2026-09-07 10:00:00
20391;Barragem 01;Nossa Senhora do Livramento;5106109;2026-09-06;5.6;6.8;3.7;57.7;0,4400;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106109;municipio_sede;;;;;;;66110010;sem_cota_alerta;
26130;Barragem B1;Nossa Senhora do Livramento;5106109;2026-09-06;5.6;6.8;3.7;57.7;0,4400;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106109;municipio_sede;;;;;;;66270000;sem_cota_alerta;
21950;Barragem Candonga;Nossa Senhora do Livramento;5106109;2026-09-06;8.5;8.9;9.6;76.1;0,6310;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;5;5103007|5103403|5104906|5106109|5107701;sede_mais_montante_max;;;;;;;66270000;sem_cota_alerta;
26236;Barragem Fazenda Aguassu;Nossa Senhora do Livramento;5106109;2026-09-06;8.5;8.9;9.6;76.1;0,6310;0,490;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;5;5103007|5103403|5104906|5106109|5107701;sede_mais_montante_max;;;;98,0;;200,0;66260006;cota_medida;2026-09-07 10:00:00
32031;Barragem Rejeito Max 2;Nossa Senhora do Livramento;5106109;2026-09-06;8.5;8.9;9.6;76.1;0,6310;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;5;5103007|5103403|5104906|5106109|5107701;sede_mais_montante_max;;;;;;;66270000;sem_cota_alerta;
21957;Barragem T08;Nossa Senhora do Livramento;5106109;2026-09-06;5.6;6.8;3.7;57.7;0,4400;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106109;municipio_sede;;;;;;;66110010;sem_cota_alerta;
22006;Barragem T09;Nossa Senhora do Livramento;5106109;2026-09-06;5.6;6.8;3.7;57.7;0,4400;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106109;municipio_sede;;;;;;;66110010;sem_cota_alerta;
22007;Barragem TB02;Nossa Senhora do Livramento;5106109;2026-09-06;5.6;6.8;3.7;57.7;0,4400;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106109;municipio_sede;;;;;;;66110010;sem_cota_alerta;
574;Barragem de Rejeito 01;Nossa Senhora do Livramento;5106109;2026-09-06;8.5;8.9;9.6;76.1;0,6310;0,490;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;5;5103007|5103403|5104906|5106109|5107701;sede_mais_montante_max;;;;98,0;;200,0;66260006;cota_medida;2026-09-07 10:00:00
35082;Barragem de Rejeito 01;Nossa Senhora do Livramento;5106109;2026-09-06;8.5;8.9;9.6;76.1;0,6310;0,490;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;5;5103007|5103403|5104906|5106109|5107701;sede_mais_montante_max;;;;98,0;;200,0;66260006;cota_medida;2026-09-07 10:00:00
29380;Barragem de Rejeito Capim Gold 2;Nossa Senhora do Livramento;5106109;2026-09-06;5.6;6.8;3.7;57.7;0,4400;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106109;municipio_sede;;;;;;;66270000;sem_cota_alerta;
5560;Barragem de Rejeito Estrela;Nossa Senhora do Livramento;5106109;2026-09-06;6.0;6.0;4.5;55.0;0,6310;0,55;0;openmeteo_ponto;openmeteo_ponto;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;4;5103007|5104906|5106109|5107701;ponto_barragem_telemetria;openmeteo_ponto;;;;;;66260001;sem_cota_alerta;
5562;Barragem de Rejeito Estrela 02;Nossa Senhora do Livramento;5106109;2026-09-06;6.0;6.0;4.5;55.0;0,6310;0,55;0;openmeteo_ponto;openmeteo_ponto;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;4;5103007|5104906|5106109|5107701;ponto_barragem_telemetria;openmeteo_ponto;;;;;;66260001;sem_cota_alerta;
5559;Barragem de Rejeito Estrela 03;Nossa Senhora do Livramento;5106109;2026-09-06;6.0;6.0;4.5;55.0;0,6310;0,55;0;openmeteo_ponto;openmeteo_ponto;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;4;5103007|5104906|5106109|5107701;ponto_barragem_telemetria;openmeteo_ponto;;;;;;66260001;sem_cota_alerta;
5603;Barragem de Rejeitos Bom Futuro;Nossa Senhora do Livramento;5106109;2026-09-06;7.8;7.8;3.5;55.0;0,6310;0,490;0;openmeteo_ponto;openmeteo_ponto;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;4;5103007|5104906|5106109|5107701;ponto_barragem_telemetria;openmeteo_ponto;;;98,0;;200,0;66260006;cota_medida;2026-09-07 10:00:00
26150;CHIMBUVA;Nossa Senhora do Livramento;5106109;2026-09-06;5.6;6.8;3.7;57.7;0,4400;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106109;municipio_sede;;;;;;;66270000;sem_cota_alerta;
26251;FAZENDA 4M;Nossa Senhora do Livramento;5106109;2026-09-06;5.6;6.8;3.7;57.7;0,4400;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106109;municipio_sede;;;;;;;66270000;sem_cota_alerta;
37734;Fazenda Campina Barragem 1;Nossa Senhora do Livramento;5106109;2026-09-06;5.6;6.8;3.7;57.7;0,4400;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106109;municipio_sede;;;;;;;66110010;sem_cota_alerta;
37735;Fazenda Campina Barragem 2;Nossa Senhora do Livramento;5106109;2026-09-06;5.6;6.8;3.7;57.7;0,4400;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106109;municipio_sede;;;;;;;66110010;sem_cota_alerta;
37716;Fazenda São Rafael Barragem I;Nossa Senhora do Livramento;5106109;2026-09-06;6.3;6.9;4.5;55.0;0,4400;0,55;0;openmeteo_ponto;openmeteo_ponto;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;2;5103007|5106109;ponto_barragem_telemetria;openmeteo_ponto;;;;;;66260001;sem_cota_alerta;
37717;Fazenda São Rafael Barragem II;Nossa Senhora do Livramento;5106109;2026-09-06;6.3;6.9;4.5;55.0;0,4400;0,55;0;openmeteo_ponto;openmeteo_ponto;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;2;5103007|5106109;ponto_barragem_telemetria;openmeteo_ponto;;;;;;66260001;sem_cota_alerta;
37719;Fazenda São Rafael Barragem III;Nossa Senhora do Livramento;5106109;2026-09-06;6.3;6.9;4.5;55.0;0,4400;0,55;0;openmeteo_ponto;openmeteo_ponto;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;2;5103007|5106109;ponto_barragem_telemetria;openmeteo_ponto;;;;;;66260001;sem_cota_alerta;
37720;Fazenda São Rafael Barragem IV;Nossa Senhora do Livramento;5106109;2026-09-06;6.3;6.9;4.5;55.0;0,4400;0,55;0;openmeteo_ponto;openmeteo_ponto;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;2;5103007|5106109;ponto_barragem_telemetria;openmeteo_ponto;;;;;;66260001;sem_cota_alerta;
37721;Fazenda São Rafael Barragem V;Nossa Senhora do Livramento;5106109;2026-09-06;6.3;6.9;4.5;55.0;0,4400;0,55;0;openmeteo_ponto;openmeteo_ponto;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;2;5103007|5106109;ponto_barragem_telemetria;openmeteo_ponto;;;;;;66260001;sem_cota_alerta;
5551;Moça Bonita;Nossa Senhora do Livramento;5106109;2026-09-06;5.6;6.8;3.7;57.7;0,4400;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106109;municipio_sede;;;;;;;66110010;sem_cota_alerta;
30135;NSL 01;Nossa Senhora do Livramento;5106109;2026-09-06;8.5;8.9;9.6;76.1;0,6310;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;5;5103007|5103403|5104906|5106109|5107701;sede_mais_montante_max;;;;;;;66260001;sem_cota_alerta;
26254;Neta;Nossa Senhora do Livramento;5106109;2026-09-06;5.6;6.8;3.7;57.7;0,4400;;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;;;;;Tempestade;amarelo;;;;;;;;1;5106109;municipio_sede;;;;;;;66270000;sem_cota_alerta;
36607;Primavera;Nossa Senhora do Livramento;5106109;2026-09-06;8.5;8.9;9.6;76.1;0,6310;0,55;0;openmeteo_sisclima_fallback;openmeteo_ecmwf_ifs025;openmeteo_soil_proxy;hidro_risco_municipal;verde;;;Tempestade;amarelo;;;;;;10.09;openmeteo_glofas_copernicus_ems;5;5103007|5103403|5104906|5106109|5107701;sede_mais_montante_max;;;;;;;66270000;sem_cota_alerta;
