id_snisb;nome_barragem;municipio_sede;piloto_eixo;rank;codigo_estacao;nome_estacao;nome_rio;municipio_estacao;lat;lon;dist_barragem_km;dist_eixo_km;no_corredor_eixo;relacao;cota_cm;vazao_m3s;cota_alerta_cm;razao_nivel_cota_alerta;data_ultima;fonte_estacao;fonte_telemetria;a6_fonte
27881;Fazenda Santa Fé;Santa Cruz do Xingu;0;1;01052001;RIO COMANDANTE FONTOURA;Rio Xingu;São José do Xingu;-10,554700;-52,183300;42,77;618,32;0;jusante;;;;;;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
28616;Fazenda Santa Fé;Santa Cruz do Xingu;0;1;01052001;RIO COMANDANTE FONTOURA;Rio Xingu;São José do Xingu;-10,554700;-52,183300;42,65;618,32;0;jusante;;;;;;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
21006;Fazenda Santa Marina;Santa Cruz do Xingu;0;1;01052001;RIO COMANDANTE FONTOURA;Rio Xingu;São José do Xingu;-10,554700;-52,183300;45,42;618,32;0;jusante;;;;;;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
28141;Fazenda Confluência;Santa Rita do Trivelato;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;53,69;183,74;0;montante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
8044;Fazenda Quatrilho;Santa Rita do Trivelato;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;41,76;183,74;0;montante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
31468;BARRAGEM PRINCIPAL;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;52,80;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
8035;Barragem Caititu;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;64,26;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
19988;Barragem I - Fazenda Santa Ernestina I;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;70,00;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
31648;Barragem I Fazenda Santana;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;53,96;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
19995;Barragem IMA;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;35,16;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
35227;Barragem Principal - Fazenda Juliana;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;60,29;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
35256;Barragem São Miguel;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;15,03;183,74;0;montante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
35461;Barramento - Fazenda Santo Antônio;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;33,01;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
35123;Barramento - Fazenda Seriema;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;73,40;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
34025;Barramento 01 (Montante) São Cristóvão;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;53,47;183,74;0;montante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
20070;Barramento 02 (Montante) - São Cristóvão;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;52,50;183,74;0;montante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
35272;Barramento 02 Fazenda Água Azul;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;61,32;183,74;0;montante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
34024;Barramento 3-  São Cristóvão;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;52,13;183,74;0;montante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
36511;Barramento Fazenda Cascata e Cascata II;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;36,13;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
8050;Barramento Fazenda Rodeio;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;55,27;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
35534;Barramento Fazenda Água Azul II;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;62,43;183,74;0;montante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
35130;Barramento MONTANTE;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;74,78;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
35131;Barramento MONTANTE 2;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;75,06;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
35230;Barramento Montante - Fazenda Juliana;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;58,19;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
35128;Barramento PRINCIPAL;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;74,70;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
34130;CGH Fazenda Sao Jose I - Sorriso - BARRAGEM - FAZ. SÃO JOSÉ;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;54,10;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
19992;Chácara Santa Cristina;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;47,32;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
8042;FAZ. CEOLATTO;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;29,54;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
20032;FAZENDA CASCATA;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;36,12;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
306;FAZENDA POTRICH;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;48,12;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
20034;FAZENDA RIO VERDE;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;12,85;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
20214;Faz. Chapadão Verde;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;55,05;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
8039;Faz. Paraíso;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;60,27;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
8038;Faz. Pinheiros;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;75,24;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
36407;Fazenda Alegria - Reservatório Pulmão  I;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;33,24;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
36556;Fazenda Cachoeira II;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;58,04;183,74;0;montante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
8046;Fazenda Capixaba;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;33,05;183,74;0;montante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
8053;Fazenda Caravaggio;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;52,80;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
8040;Fazenda Córrego Grande;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;28,86;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
334;Fazenda Dal Molin V;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;13,91;183,74;0;local;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
21903;Fazenda Del Mar;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;35,16;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
337;Fazenda Jaborandi;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;79,08;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
386;Fazenda Macape;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;78,51;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
8049;Fazenda Marauense;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;40,61;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
8047;Fazenda Poranga II - III;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;74,78;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
20063;Fazenda Possamai;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;66,53;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
30796;Fazenda Possamai II;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;65,89;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
8051;Fazenda Potrich;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;47,62;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
36512;Fazenda Potrich II, IV e V;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;48,78;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
8048;Fazenda Recanto II e III;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;55,22;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
8052;Fazenda Reolon;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;48,45;183,74;0;montante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
5786;Fazenda Rio Verde III ? Barramento 3;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;11,46;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
36540;Fazenda Rubin II;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;72,15;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
36525;Fazenda Santa Rita de Cássia;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;73,04;183,74;0;montante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
20059;Fazenda Santa Rosa;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;27,30;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
5780;Fazenda Santo Antonio I;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;24,59;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
19993;Fazenda Santo Antônio II;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;33,00;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
5797;Fazenda Santo Rosseto;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;25,85;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
8055;Fazenda Sempre Verde;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;56,95;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
19997;Fazenda São Filipe;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;32,39;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
20072;Fazenda São Jose;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;54,28;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
363;Fazenda São Roque II;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;32,27;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
36521;Fazenda Toca da Onça ? Barramento 01;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;20,23;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
30856;Fazenda Tropeiro Velho;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;43,47;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
20058;Fazenda Água Azul;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;62,42;183,74;0;montante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
20057;Fazenda Água Branca;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;23,73;183,74;0;montante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
5038;PCH Canoa Quebrada - 1;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;33,31;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
34181;PCH Foz do Cedro (Antiga A1E8) - 1;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;37,71;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
36535;PRODULIRA;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;78,43;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
34713;Rancho Queixo Duro I;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;51,36;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
36566;Reservatório Artificial - Fazenda Nossa Senhora Aparecida;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;32,77;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
20152;Ribeirão Sossego;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;78,44;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
37415;Sítio São Vicente;Sorriso;0;1;01355006;PZ_LUCAS DO RIO VERDE;;Lucas do Rio Verde;-13,073300;-55,923100;74,33;183,74;0;jusante;;;;;2026-07-27 09:00:00;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
33352;Barragem 01 – Fazenda Esplanada;São Félix do Araguaia;0;1;01052001;RIO COMANDANTE FONTOURA;Rio Xingu;São José do Xingu;-10,554700;-52,183300;74,83;618,32;0;montante;;;;;;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
33384;Barragem 02 – Fazenda Esplanada;São Félix do Araguaia;0;1;01052001;RIO COMANDANTE FONTOURA;Rio Xingu;São José do Xingu;-10,554700;-52,183300;76,83;618,32;0;montante;;;;;;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
31371;Barragem 01 – Fazenda Ubatuba;São José do Xingu;0;1;01052001;RIO COMANDANTE FONTOURA;Rio Xingu;São José do Xingu;-10,554700;-52,183300;33,13;618,32;0;montante;;;;;;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
31622;Barragem 1 Fazenda Pesa III;São José do Xingu;0;1;01052001;RIO COMANDANTE FONTOURA;Rio Xingu;São José do Xingu;-10,554700;-52,183300;33,13;618,32;0;montante;;;;;;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
35059;Barragem na Fazenda Havaí;São José do Xingu;0;1;01052001;RIO COMANDANTE FONTOURA;Rio Xingu;São José do Xingu;-10,554700;-52,183300;55,79;618,32;0;montante;;;;;;csv:/workspace/barragens-mt/dados/brutos/ana_estacoes_mt.csv;csv:/workspace/barragens-mt/dados/brutos/ana_telemetria.csv;
