codigo_setor;codigo_ibge;municipio;situacao;area_km2;populacao;domicilios;latitude;longitude;ano_censo;fonte;aviso
510840205000322;5108402;Várzea Grande;Urbana;0.1026;613;250;-15.612185;-56.163782;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000323;5108402;Várzea Grande;Urbana;0.0715;534;215;-15.611862;-56.16118;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000324;5108402;Várzea Grande;Urbana;0.1124;594;234;-15.61121;-56.159763;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000325;5108402;Várzea Grande;Urbana;0.4473;977;398;-15.611148;-56.165325;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000326;5108402;Várzea Grande;Urbana;1.225;424;189;-15.59927;-56.156523;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000355;5108402;Várzea Grande;Urbana;0.1594;787;312;-15.620226;-56.163832;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000356;5108402;Várzea Grande;Urbana;0.0969;373;128;-15.619937;-56.162716;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000392;5108402;Várzea Grande;Urbana;1.6367;184;71;-15.614726;-56.157568;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000393;5108402;Várzea Grande;Urbana;0.0257;0;480;-15.613689;-56.154022;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840225000020;5108402;Várzea Grande;Rural;39.6647;437;160;-15.736148;-56.219707;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840225000003;5108402;Várzea Grande;Rural;20.5176;343;188;-15.74687;-56.185719;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840225000016;5108402;Várzea Grande;Urbana;0.1373;1180;418;-15.67457;-56.189489;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840225000015;5108402;Várzea Grande;Urbana;0.0826;821;299;-15.676745;-56.188869;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840225000014;5108402;Várzea Grande;Urbana;0.2359;844;316;-15.68019;-56.187838;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840225000013;5108402;Várzea Grande;Urbana;0.0993;849;305;-15.683784;-56.186079;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840225000012;5108402;Várzea Grande;Urbana;0.2343;951;307;-15.686283;-56.183867;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840225000010;5108402;Várzea Grande;Urbana;0.106;2;1;-15.680979;-56.182453;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840225000009;5108402;Várzea Grande;Urbana;0.1051;1132;363;-15.689267;-56.18248;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840225000006;5108402;Várzea Grande;Urbana;5.1072;581;238;-15.694203;-56.174051;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840225000008;5108402;Várzea Grande;Urbana;0.1129;1041;340;-15.690952;-56.181602;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840225000011;5108402;Várzea Grande;Urbana;0.1222;0;1;-15.682752;-56.181473;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840225000002;5108402;Várzea Grande;Rural;3.4849;437;193;-15.719944;-56.160622;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000017;5108402;Várzea Grande;Urbana;0.8646;815;378;-15.683638;-56.166758;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000380;5108402;Várzea Grande;Urbana;0.4493;1715;930;-15.674068;-56.165983;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000113;5108402;Várzea Grande;Urbana;1.3663;913;379;-15.693668;-56.164173;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000208;5108402;Várzea Grande;Urbana;0.3208;1032;441;-15.678173;-56.164509;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000338;5108402;Várzea Grande;Urbana;0.114;943;376;-15.673299;-56.164877;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000159;5108402;Várzea Grande;Urbana;0.2474;889;360;-15.680052;-56.160583;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840225000019;5108402;Várzea Grande;Urbana;0.349;606;249;-15.707336;-56.159201;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000209;5108402;Várzea Grande;Urbana;0.1889;961;345;-15.674862;-56.158436;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000158;5108402;Várzea Grande;Urbana;0.4825;902;377;-15.687125;-56.155928;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000304;5108402;Várzea Grande;Urbana;0.153;763;290;-15.682953;-56.156853;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000302;5108402;Várzea Grande;Urbana;0.5271;1005;486;-15.693418;-56.155951;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000253;5108402;Várzea Grande;Urbana;0.0938;673;253;-15.677837;-56.157875;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840225000021;5108402;Várzea Grande;Urbana;0.085;348;2;-15.737041;-56.19828;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410158;5103403;Cuiabá;Urbana;0.0989;510;205;-15.62164;-56.130003;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410024;5103403;Cuiabá;Urbana;0.0966;419;165;-15.621219;-56.131323;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410025;5103403;Cuiabá;Urbana;0.1941;671;259;-15.61949;-56.132074;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410135;5103403;Cuiabá;Urbana;0.0523;360;157;-15.618786;-56.127018;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410022;5103403;Cuiabá;Urbana;0.0509;589;251;-15.616609;-56.126993;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410159;5103403;Cuiabá;Urbana;0.0582;499;194;-15.617184;-56.132492;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410021;5103403;Cuiabá;Urbana;0.042;381;150;-15.617001;-56.128542;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410029;5103403;Cuiabá;Urbana;0.174;503;172;-15.615245;-56.134291;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410019;5103403;Cuiabá;Urbana;0.034;306;168;-15.616461;-56.130322;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410020;5103403;Cuiabá;Urbana;0.0853;555;220;-15.615208;-56.128099;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410104;5103403;Cuiabá;Urbana;0.0808;640;237;-15.614332;-56.123425;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410157;5103403;Cuiabá;Urbana;0.0231;316;145;-15.61473;-56.129299;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410028;5103403;Cuiabá;Urbana;0.0666;506;232;-15.613578;-56.130836;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410027;5103403;Cuiabá;Urbana;0.0688;777;292;-15.613786;-56.131763;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410026;5103403;Cuiabá;Urbana;0.0329;370;142;-15.613128;-56.132008;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410160;5103403;Cuiabá;Urbana;0.0662;528;169;-15.612763;-56.132105;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410215;5103403;Cuiabá;Urbana;0.0557;334;166;-15.611876;-56.121937;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410030;5103403;Cuiabá;Urbana;0.1669;726;271;-15.611371;-56.134663;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510340305410032;5103403;Cuiabá;Urbana;0.0756;584;220;-15.610884;-56.130047;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000128;5108402;Várzea Grande;Urbana;0.0922;593;233;-15.63579;-56.169775;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000024;5108402;Várzea Grande;Urbana;0.1215;638;259;-15.657802;-56.168518;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000044;5108402;Várzea Grande;Urbana;0.4885;663;304;-15.637788;-56.166122;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000025;5108402;Várzea Grande;Urbana;0.1089;736;316;-15.655255;-56.166214;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000046;5108402;Várzea Grande;Urbana;0.1129;732;302;-15.633015;-56.16468;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000023;5108402;Várzea Grande;Urbana;0.134;672;278;-15.658542;-56.16423;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000033;5108402;Várzea Grande;Urbana;0.3598;421;178;-15.645648;-56.159632;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000043;5108402;Várzea Grande;Urbana;0.1291;376;173;-15.638621;-56.162277;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000026;5108402;Várzea Grande;Urbana;0.1958;774;320;-15.652321;-56.160618;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000045;5108402;Várzea Grande;Urbana;0.0836;528;221;-15.63333;-56.162016;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000041;5108402;Várzea Grande;Urbana;0.0639;474;211;-15.629797;-56.160738;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000042;5108402;Várzea Grande;Urbana;0.1799;784;317;-15.635176;-56.15897;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000032;5108402;Várzea Grande;Urbana;0.1765;680;298;-15.64897;-56.157276;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000022;5108402;Várzea Grande;Urbana;0.1333;524;223;-15.655985;-56.158068;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000040;5108402;Várzea Grande;Urbana;0.1318;627;252;-15.635446;-56.15538;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000031;5108402;Várzea Grande;Urbana;0.2176;750;276;-15.649629;-56.154257;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000021;5108402;Várzea Grande;Urbana;0.1334;808;335;-15.661932;-56.153362;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000030;5108402;Várzea Grande;Urbana;0.1319;450;253;-15.6512;-56.152348;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000039;5108402;Várzea Grande;Urbana;0.1116;634;222;-15.636215;-56.151625;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000029;5108402;Várzea Grande;Urbana;0.1866;695;303;-15.652268;-56.15103;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000003;5108402;Várzea Grande;Urbana;0.304;837;363;-15.657744;-56.149651;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000028;5108402;Várzea Grande;Urbana;0.1038;510;237;-15.652151;-56.147366;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000004;5108402;Várzea Grande;Urbana;0.1404;483;253;-15.654126;-56.146349;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000027;5108402;Várzea Grande;Urbana;0.0713;395;180;-15.650907;-56.146242;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000001;5108402;Várzea Grande;Urbana;0.1365;779;353;-15.658053;-56.144819;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000161;5108402;Várzea Grande;Urbana;0.3568;1048;453;-15.658781;-56.155369;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000174;5108402;Várzea Grande;Urbana;0.1697;468;270;-15.645957;-56.150732;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000212;5108402;Várzea Grande;Urbana;0.1335;639;276;-15.657264;-56.161123;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000213;5108402;Várzea Grande;Urbana;0.1277;599;229;-15.660242;-56.167473;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000214;5108402;Várzea Grande;Urbana;0.1156;680;258;-15.6543;-56.164186;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000215;5108402;Várzea Grande;Urbana;0.1319;799;325;-15.653926;-56.159008;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000216;5108402;Várzea Grande;Urbana;0.2455;799;337;-15.643876;-56.169325;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000225;5108402;Várzea Grande;Urbana;0.1276;565;199;-15.632457;-56.152279;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000065;5108402;Várzea Grande;Urbana;0.2136;834;299;-15.640895;-56.145533;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000166;5108402;Várzea Grande;Urbana;0.1711;533;283;-15.640231;-56.157652;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000037;5108402;Várzea Grande;Urbana;0.2204;287;140;-15.642471;-56.158716;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000059;5108402;Várzea Grande;Urbana;0.3219;1154;444;-15.641985;-56.148876;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000276;5108402;Várzea Grande;Urbana;0.0566;331;115;-15.633422;-56.16065;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000277;5108402;Várzea Grande;Urbana;0.0819;520;187;-15.630182;-56.158886;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000278;5108402;Várzea Grande;Urbana;0.0582;346;116;-15.632537;-56.150553;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000038;5108402;Várzea Grande;Urbana;0.1264;543;247;-15.638589;-56.156799;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000286;5108402;Várzea Grande;Urbana;0.2496;499;232;-15.643888;-56.165184;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000366;5108402;Várzea Grande;Urbana;0.0145;426;226;-15.659378;-56.144726;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000331;5108402;Várzea Grande;Urbana;0.2147;528;281;-15.670666;-56.130186;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000182;5108402;Várzea Grande;Urbana;2.1558;59;32;-15.693354;-56.120073;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000332;5108402;Várzea Grande;Urbana;0.1076;506;246;-15.675732;-56.129078;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000100;5108402;Várzea Grande;Urbana;0.3766;808;311;-15.693832;-56.126869;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000312;5108402;Várzea Grande;Urbana;0.0532;375;152;-15.702783;-56.126768;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000300;5108402;Várzea Grande;Urbana;0.1905;794;336;-15.701211;-56.126553;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000183;5108402;Várzea Grande;Urbana;0.2085;878;365;-15.697469;-56.126221;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000258;5108402;Várzea Grande;Urbana;0.2222;885;336;-15.686145;-56.124872;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000096;5108402;Várzea Grande;Urbana;0.1859;679;290;-15.672377;-56.125828;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000233;5108402;Várzea Grande;Urbana;0.2894;940;403;-15.67079;-56.124094;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000370;5108402;Várzea Grande;Urbana;0.1546;174;80;-15.681562;-56.125772;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000281;5108402;Várzea Grande;Urbana;0.1731;427;175;-15.666893;-56.124205;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000094;5108402;Várzea Grande;Urbana;0.1535;690;297;-15.676753;-56.126656;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000232;5108402;Várzea Grande;Urbana;0.1609;841;324;-15.678561;-56.124447;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000369;5108402;Várzea Grande;Urbana;0.2182;1241;470;-15.683216;-56.122749;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000229;5108402;Várzea Grande;Urbana;0.232;747;316;-15.665356;-56.122532;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000350;5108402;Várzea Grande;Urbana;0.0868;448;172;-15.676019;-56.122829;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000099;5108402;Várzea Grande;Urbana;0.3628;764;358;-15.696408;-56.122007;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000145;5108402;Várzea Grande;Urbana;6.9675;2;3;-15.659145;-56.108858;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000234;5108402;Várzea Grande;Urbana;0.2615;1456;578;-15.679644;-56.12035;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000349;5108402;Várzea Grande;Urbana;0.154;539;254;-15.673423;-56.12146;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000091;5108402;Várzea Grande;Urbana;0.7173;820;421;-15.660611;-56.118132;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000274;5108402;Várzea Grande;Urbana;0.0809;615;252;-15.701797;-56.122204;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000313;5108402;Várzea Grande;Urbana;0.3563;948;409;-15.683593;-56.117729;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000181;5108402;Várzea Grande;Urbana;0.1744;862;331;-15.666247;-56.119179;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000257;5108402;Várzea Grande;Urbana;1.0362;288;117;-15.675296;-56.115278;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000256;5108402;Várzea Grande;Urbana;0.2353;861;375;-15.668906;-56.116522;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000329;5108402;Várzea Grande;Urbana;0.9015;75;48;-15.682296;-56.10885;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000016;5108402;Várzea Grande;Urbana;0.0857;334;171;-15.642702;-56.10784;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000026;5108402;Várzea Grande;Urbana;0.1226;627;346;-15.646932;-56.105801;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000018;5108402;Várzea Grande;Urbana;0.0853;343;178;-15.64093;-56.104918;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840220000025;5108402;Várzea Grande;Urbana;0.0654;363;199;-15.649412;-56.105503;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
510840205000093;5108402;Várzea Grande;Urbana;0.2222;903;326;-15.679567;-56.103014;2022;IBGE Censo 2022 — malha setores + agregados básicos (V0001);"Centroide = centro da bbox do setor; exposição proxy por centroide na mancha"
