codigo_cnes;nome_fantasia;nome_razao_social;codigo_municipio;municipio;no_eixo_montante;no_eixo_jusante;bairro_estabelecimento;endereco_estabelecimento;descricao_esfera_administrativa;descricao_nivel_hierarquia;descricao_turno_atendimento;codigo_tipo_unidade;tipo_gestao;atendimento_hospitalar;atendimento_ambulatorial;ambulatorial_sus;centro_cirurgico;centro_obstetrico;centro_neonatal;servico_apoio;latitude;longitude;numero_telefone_estabelecimento;data_atualizacao;origem_coleta
8414580;UNIQUE ANESTESIA ESPECIALIZADA;UNIQUE ANESTESIA ESPECIALIZADA LTDA;510515;Juína;Não;Não;RESIDENCIAL BEIJA;VETELVINO BORSATTO;MUNICIPAL;;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);22;M;Não;Não;NAO;Não;Não;Não;Não;-11.406415691556452;-58.76537561416626;66 35665967;2026-07-15;estadual
8417733;DROGARIA ULTRA POPULAR;DROGARIA DMD LTDA;510515;Juína;Não;Não;MODULO 01;MATO GROSSO;MUNICIPAL;;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;43;M;Não;Não;NAO;Não;Não;Não;Sim;-11.415838705537313;-58.756502866744995;66 35664433;2026-07-15;estadual
8429782;DROGARIA ULTRA POPULAR;DROGARIA DMD LTDA;510515;Juína;Não;Não;MODULO 05;LONDRINA;MUNICIPAL;;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;43;M;;Não;NAO;;;;Sim;-11.415481141520557;-58.77018213272095;66 35664000;2026-07-15;estadual
745227;STUDIO PILATES E FISIOTERAPIA;ELVIS F RIBEIRO JUNIOR FISIOTERAPIA LTDA;510515;Juína;Não;Não;MODULO 02;EDNA CANO DE QUEIROZ;MUNICIPAL;;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.420497513157189;-58.758981227874756;66 35663095;2025-09-03;estadual
745251;HARMONIZE ODONTOLOGIA;THAISA MENEZES VITORETI;510515;Juína;Não;Não;MODULO 01;AVENIDA GABRIEL MULLER;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.4202964;-58.7532996;6635661600;2025-09-03;estadual
799114;RENOVE ODONTOLOGIA E HARMONIZACAO FACIAL;ODONTOLOGIA G S F LTDA;510515;Juína;Não;Não;MODULO 02;AVENIDA 09 DE MAIO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.419792912852303;-58.75904560089111;(66) 3566-1562;2025-09-03;estadual
799130;CEM CENTRO DE ESPECIALIDADES MULTIPLAS;A BESPALEZ FILHO;510515;Juína;Não;Não;SETOR D;LONDRINA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.4157282;-58.7702949;66 35666183;2025-09-03;estadual
799149;CONSULTORIO ODONTOLOGICO MARIANA DA SILVA NAKANO BELOTTO;MARIANA DA SILVA NAKANO BELOTTO;510515;Juína;Não;Não;MODULO 02;AVENIDA CARMEM MIRANDA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.422611303569232;-58.76106262207031;6699603-0658;2025-10-11;estadual
871346;HUMANIZARE CLINICA MEDICA DE ESPECIALISTAS;NAKAVOLTAN SERVICOS MEDICOS LTDA;510515;Juína;Não;Não;MODULO 2;ANTONIO MARTINS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;39;M;Não;Não;NAO;Não;Não;Não;Sim;-11.420718357668582;-58.759517669677734;17 33059030;2025-09-03;estadual
871354;REGINA HELENA SANTOS;REGINA HELENA SANTOS;510515;Juína;Não;Não;MODULO I;DEPUTADO HITLER SANSAO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.4201933;-58.7579062;66 99188905;2025-09-03;estadual
871362;PIZARRO HOSPITAL DO OLHO;OFTALMO COMPANY LTDA;510515;Juína;Não;Não;MODULO 1;HOLMES IORIS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.378;-58.741;17 33112030;2025-09-03;estadual
871389;ODONTOLOGIA DRA VICTORIA CAROLINE LENZI;V C LENZI LTDA;510515;Juína;Não;Não;MODULO 02;RONALDO RESEDA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.421664832198257;-58.75938892364502;66 99215975;2025-10-11;estadual
9628436;FRANCIELI CRISTINA ONHIBEN ME;FRANCIELI CRISTINA ONHIBENI;510515;Juína;Não;Não;NOVO HORIZONTE;RUA TV DA LIBERDADE;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;;;;2025-09-03;estadual
9628479;ALANA DE O ALARCAO MORAIS;A O A M;510515;Juína;Não;Não;MODULO 01;RUA VANOR LAURO DE MELO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;;;;2025-09-03;estadual
9628495;ARYELA BERGAMIN SILVERIO DA SILVA ME;ARYELA BERGAMIN SILVERIO DA SILVA;510515;Juína;Não;Não;SETOR INDUSTRIAL;AVENIDA JK;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;;;;2025-09-03;estadual
9628509;ALEXANDRE COSTA CARVALHO ME;ALEXANDRE COSTA CARVALHO;510515;Juína;Não;Não;MODULO 06;RUA PRAIA AZUL;MUNICIPAL;;ATENDIMENTO SOMENTE A NOITE;22;M;Não;Não;NAO;Não;Não;Não;Não;;;;2025-09-03;estadual
9628525;STEPHANIE PAMELA PARADA SAUCEDO ME;SAUCEDO E CARVALHO LTDA;510515;Juína;Não;Não;MODULO 04;RUA DOS CANARIOS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;;;;2025-09-03;estadual
514780;A C A DE BRANCO ODONTOLOGIA;A C A DE BRANCO ODONTOLOGIA;510515;Juína;Não;Não;EXPANSAO COMERCIAL A;GABRIEL MULLER;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.424188748834206;-58.76013994216919;66 99444746;2025-09-03;estadual
548235;INOVA;INOVA KN ODONTOLOGIA LTDA;510515;Juína;Não;Não;EIXO COMERCIAL I;DOS JAMBOS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.41645918320291;-58.759024143218994;66 35664040;2025-09-03;estadual
9628134;INSTITUTO MEDICO LEGAL DE JUINA;SECRETARIA DE JUSTICA E SEGURANCA PUBLICA;510515;Juína;Não;Não;MODULO 05;AVENIDA CUIABA;MUNICIPAL;;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.423368478391591;-58.77286434173584;;2025-09-03;estadual
9800824;CLODOMIRO BRUNIERA SALUSTIANO;CLODOMIRO BRUNIERA SALUSTIANO;510515;Juína;Não;Não;SETOR D MODULO 05;RUA PATO BRANCO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Não;-11.410958969489311;-58.77144813537598;66-996282135;2025-09-03;estadual
9934456;AMBULATORIO ATENCAO ESPEC REGIONALIZADO EM HANSENIASE AAER;PREFEITURA MUNICIPAL DE JUINA;510515;Juína;Não;Não;MODULO 03;RUA IVES ORTOLAN ANEXO AO CTA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Não;-11.416375050717603;-58.76280605792999;66-3566 2201;2025-09-03;estadual
251798;CENTRO DE ATENDIMENTO PARA ENFRETAMENTO A COVID 19;PREFEITURA MUNICIPAL DE JUINA;510515;Juína;Não;Não;MODULO 04;RUA DAS ANDORINHAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;2;M;Não;Não;NAO;Não;Não;Não;Não;-11.378;-58.741;6635666334;2025-09-03;estadual
310573;CLINICA DO TRABALHADOR JUINA;CLINICA DO TRABALHADOR MEDICINA E SEGURANCA DO TRABALHO LTDA;510515;Juína;Não;Não;MODULO 01;VANOR DE LAURO DE MELO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Não;-11.420928685614813;-58.75640630722046;6635664147;2025-09-03;estadual
475297;UNIDADE DE SAUDE DA FAMILIA MODULO 06 EQ II DE JUINA;PREFEITURA MUNICIPAL DE JUINA;510515;Juína;Não;Não;MODULO 06;RUA NOVA GRANADA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;2;M;Não;Não;SIM;Não;Não;Não;Sim;-11.4167782;-58.783353;35662229;2025-09-03;estadual
513334;PRO SORRISO;U J VIANA DA CRUZ CIA LTDA;510515;Juína;Não;Não;EIXO COMERCIAL 1 FAS;DOS JAMBOS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.378;-58.741;66 96232701;2025-09-03;estadual
513423;TATIANA SALLES ORTODONTIA E ORTOPEDIA FACIAL;SANTE SAUDE LTDA;510515;Juína;Não;Não;MODULO 04;AVENIDA DAS ARAPONGAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.4100339;-58.7581637;66992553789;2025-09-03;estadual
513695;ODONTOLOGIA LUCY HELENA DE ALMEIDA DIANA;LUCY HELENA DE ALMEIDA DIANA;510515;Juína;Não;Não;MODULO 02;RUA RONALDO RESEDA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.421706897659595;-58.75909924507141;66 35661229;2025-09-03;estadual
513911;CONSULTORIO ODONTOLOGICO ALINE SGUIZARDI BORGES;ALINE SGUIZARDI BORGES;510515;Juína;Não;Não;MODULO 05;AVENIDA LONDRINA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.416046;-58.777731;;2025-09-03;estadual
514306;CONSULTORIO ODONTOLOGICO DR LUIS HUMBERTO BORGES;LUIS HUMBERTO BORGES;510515;Juína;Não;Não;MODULO 01;AVENIDA HITLER SANSAO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.419561551176434;-58.758530616760254;6635663102;2025-09-03;estadual
514659;INSTITUTO ODONTOLOGICO;DAIANNE SUSAN PINTO;510515;Juína;Não;Não;CENTRO;AVENIDA DOS JAMBOS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.4190423;-58.7635356;6635662083;2025-09-03;estadual
514985;ODONTOEXCELLENCE;JULIANA RIBEIRO DE OLIVEIRA KOLLING ODONTOLOGIA;510515;Juína;Não;Não;MODULO 01;AVENIDA CRISTIANE CASQUE;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.418047179183676;-58.757479190826416;42 32228666;2025-09-03;estadual
516929;ORTOIMPLANTE;SAMIR DE CASTRO;510515;Juína;Não;Não;MODULO 01;RUA ARLI IVAN RIGODANZO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.420171504278462;-58.75664234161377;6635666690;2025-10-11;estadual
517313;DENTE CENTER;DENTE CENTER CLINICA ODONTOLOGICA EIRELI;510515;Juína;Não;Não;MODULO 01;NOVE DE MAIO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.420045307192554;-58.75909388065338;66 96027581;2025-09-03;estadual
517798;SORRIDENTE CLINICA ODONTOLOGICA;DANIELE FERREIRA GARCIA BARBOSA;510515;Juína;Não;Não;MODULO 05;AVENIDA LONDRINA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.4155995;-58.7670985;6635661444;2025-09-03;estadual
518247;ODONTOLOGIA ESPECIALIZADA;REZENDE ODONTOLOGIA LTDA;510515;Juína;Não;Não;MODULO 05;LONDRINA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.4157125;-58.7670989;66 35663036;2025-09-03;estadual
519871;ESPACO ODONTOLOGIA;JONATHAN ANDRIOLI;510515;Juína;Não;Não;MOUDLO 02;AVENIDA CARMEM MIRANDA 268 N;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.422926793324246;-58.7609338760376;;2025-09-03;estadual
544140;CONSULTORIO ODONTOLOGICO DRA TAIS A DEZAN;TAIS APARECIDA DEZAN CARDOSO RODRIGUES;510515;Juína;Não;Não;MODULO 02;AVENIDA CARMEM MIRANDA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.424146683741025;-58.76020431518555;6635663390;2025-09-03;estadual
972894;ODONTOCOMPANY JUINA;A S RIBEIRO FILHO CIA LTDA;510515;Juína;Não;Não;EIXO COMERCIAL I;MATO GROSSO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.416196269103473;-58.7589168548584;17 99626469;2025-09-03;estadual
2393220;UNIDADE DESCENTRALIZADA DE REABILITACAO DE JUINA;PREFEITURA MUNICIPAL DE JUINA;510515;Juína;Não;Não;MODULO 2;RUA ANGELA NADAL POLETTO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;SIM;Não;Não;Não;Sim;-11.4212785;-58.7609907;(66) 3566-2330;2025-09-03;estadual
2393247;UNIDADE DE SAUDE DA FAMILIA CENTRAL;PREFEITURA MUNICIPAL DE JUINA;510515;Juína;Não;Não;MODULO 1;RUA CAXAMBU DO SUL;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;2;M;Não;Não;SIM;Não;Não;Não;Sim;-11.418005113179595;-58.758273124694824;(66)3566-2289;2025-09-03;estadual
2393255;UNIDADE DE SAUDE DA FAMILIA M5 EQ1 DE JUINA;PREFEITURA MUNICIPAL DE JUINA;510515;Juína;Não;Não;MODULO 5;RUA UMUARAMA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;2;M;Não;Não;SIM;Não;Não;Não;Sim;-11.4120087;-58.7748152;(66)3566-2234;2025-09-03;estadual
2393263;UNIDADE DE SAUDE DA FAMILIA SAO JOSE OPERARIO DE JUINA;PREFEITURA MUNICIPAL DE JUINA;510515;Juína;Não;Não;SAO JOSE OPERARIO;AVENIDA PRESIDENTE TANCREDO NEVES;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;2;M;Não;Não;SIM;Não;Não;Não;Sim;-11.415753;-58.745306;(66)3566-2265;2025-09-03;estadual
2393271;UNIDADE DE SAUDE DA FAMILIA PADRE DUILIO DE JUINA;PREFEITURA MUNICIPAL DE JUINA;510515;Juína;Não;Não;PADRE DUILIO;RUA JOSE FRANCISCO DINIZ;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;2;M;Não;Não;SIM;Não;Não;Não;Sim;-11.37803959477156;-58.74117136001587;(65)0566-2276;2025-09-03;estadual
2393298;UNIDADE DE SAUDE DA FAMILIA PALMITEIRA DE JUINA;PREFEITURA MUNICIPAL DE JUINA;510515;Juína;Não;Não;PALMITEIRA;RUA ANTONIO JOSE DE OLIVEIRA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;2;M;Não;Não;SIM;Não;Não;Não;Sim;-11.433858;-58.753541;(66) 3566 2282;2025-09-03;estadual
2393301;POSTO DE SAUDE DE FILADELFIA DE JUINA;PREFEITURA MUNICIPAL DE JUINA;510515;Juína;Não;Não;ZONA RURAL;DISTRITO DE FILADELFIA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;1;M;Não;Não;SIM;Não;Não;Não;Sim;-11.377934414944594;-58.73992681503296;66 3566-2336;2025-11-11;estadual
2393352;POSTO DE SAUDE LINHA 01 DE JUINA;PREFEITURA MUNICIPAL DE JUINA;510515;Juína;Não;Não;ZONA RURAL;LINHA 1;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;1;M;Não;Não;NAO;Não;Não;Não;Sim;;;(66) 35662336;2025-09-03;estadual
2393360;POSTO DE SAUDE LINHA 7 DE JUINA;PREFEITURA MUNICIPAL DE JUINA;510515;Juína;Não;Não;ZONA RURAL;LINHA 7;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;1;M;Não;Não;NAO;Não;Não;Não;Sim;;;66 35662265;2025-09-03;estadual
2393379;POSTO DE SAUDE LINHA NOVE DE JUINA;PREFEITURA MUNICIPAL DE JUINA;510515;Juína;Não;Não;ZONA RURAL;LINHA 9;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;1;M;Não;Não;NAO;Não;Não;Não;Sim;;;(65)05661277;2025-09-03;estadual
2393395;HOSPITAL SAO LUCAS JUINA;SOCIEDADE HOSPITALAR SAUDE LTDA;510515;Juína;Não;Não;SETOR C;DOS BEIJA FLORES;MUNICIPAL;;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;5;M;Sim;Sim;SIM;Sim;Não;Sim;Sim;-11.414050880948023;-58.751771450042725;66 35668400;2026-06-11;estadual
2654385;UNIDADE DE SAUDE DA FAMILIA M5 EQ3 DE JUINA;PREFEITURA MUNICIPAL DE JUINA;510515;Juína;Não;Não;MODULO 5;AVENIDA CUIABA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;2;M;Não;Não;SIM;Não;Não;Não;Sim;-11.430632;-58.772852;(66)3566 2192;2025-09-03;estadual
2654423;UNIDADE DE SAUDE DA FAMILIA M5 EQ2 DE JUINA;PREFEITURA MUNICIPAL DE JUINA;510515;Juína;Não;Não;MODULO 5;RUA NILVES FRIES HENIKA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;2;M;Não;Não;SIM;Não;Não;Não;Sim;-11.418989;-58.772454;(66)035662263;2025-09-03;estadual
2699389;POSTO DE SAUDE LINHA 04 DE JUINA;PREFEITURA MUNICIPAL DE JUINA;510515;Juína;Não;Não;ZONA RURAL;LINHA 4;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;1;M;Não;Não;NAO;Não;Não;Não;Sim;;;(65)05661277;2025-09-03;estadual
2699575;LABORATORIO ANALISES CLINICAS OSVALDO CRUZ DE JUINA;CAMILO MARQUES DE ALMEIDA;510515;Juína;Não;Não;MODULO 01;HUMBERTO DE CAMPOS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;39;M;Não;Não;NAO;Não;Não;Não;Sim;-11.420213569961293;-58.757747411727905;66 35667500;2026-03-20;estadual
2699664;LABORMAN LABORATORIO DE ANALISES CLINICAS JUINA;MOACIR MANDADORI;510515;Juína;Não;Não;CENTRO;AV MATO GROSSO;MUNICIPAL;;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);39;M;Não;Não;SIM;Não;Não;Não;Sim;-11.41666951430704;-58.757983446121216;(66)05661255;2025-09-03;estadual
3064441;ALLEGRA;CLINICA ALERCLIN LTDA;510515;Juína;Não;Não;MODULO 02;NOVE DE MAIO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.4203464;-58.7588418;66 84330395;2025-09-03;estadual
3181448;CENTRO DE ATENCAO PSICOSOCIAL DE JUINA;PREFEITURA MUNICIPAL DE JUINA;510515;Juína;Não;Não;MODULO 04;RUA ESTRELA DALVA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;70;M;;Não;SIM;;;;Não;-11.409153100000001;-58.756882250000004;(66) 3566-2354;2025-09-03;estadual
3597237;CAF CENTRO DE ASSISTENCIA FARMACEUTICA;PREFEITURA MUNICIPAL DE JUINA;510515;Juína;Não;Não;MODULO 05;AVENIDA CUIABA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;43;M;Não;Não;SIM;Não;Não;Não;Sim;-11.424672496957193;-58.77256393432617;6635668345;2025-12-11;estadual
3672379;HOSPITAL SAO GERALDO JUINA;HOSPITAL BENEFICENCIA JUINA LTDA;510515;Juína;Não;Não;MODULO 01 CENTRO;AV MATO GROSSO;MUNICIPAL;;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);5;M;Sim;Sim;NAO;Sim;Sim;Não;Sim;-11.416469699761809;-58.7574577331543;(66)5661333;2025-09-03;estadual
3673510;LABORATORIO MUNICIPAL DE JUINA;PREFEITURA MUNICIPAL DE JUINA;510515;Juína;Não;Não;MODULO 01;RUA PERPETUA JOAQUINA;MUNICIPAL;;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);80;M;;Não;SIM;;;;Sim;-11.418909530892833;-58.75687837600708;(66)3566-2190;2025-09-03;estadual
3673979;POLICLINICA JUINA;CENTRO POLICLINICO DE DIAGNOSTICO E TERAPEUTICA LTDA;510515;Juína;Não;Não;MODULO 02;GABRIEL MULLER;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.22;-58.44;66 35663061;2025-09-03;estadual
3674029;VIGILANCIA EM SAUDE;PREFEITURA MUNICIPAL DE JUINA;510515;Juína;Não;Não;MODULO II;RUA LEILA DINIZ;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;50;M;;Não;SIM;;;;Não;;;66 3566-3037;2025-09-03;estadual
3904776;UNIDADE DE SAUDE DA FAMILIA MODULO 04 JUINA;PREFEITURA MUNICIPAL DE JUINA;510515;Juína;Não;Não;MODULO 04;AVENIDA DAS ARAPONGAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;2;M;Não;Não;SIM;Não;Não;Não;Sim;-11.414122;-58.7571795;66-3566-2089;2025-09-03;estadual
4055810;UNIDADE BASICA DE SAUDE INDIGENA ALDEIA DOLOWIKWA;DISTRITO SANITARIO ESPECIAL DE SAUDE INDIGENA CUIABA;510515;Juína;Não;Não;ZONA RURAL;ALDEIA DOLOWIKWA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;72;M;Não;Não;SIM;Não;Não;Não;Não;-12.1535394;-59.203312;;2025-09-03;estadual
4069803;HOSPITAL MUNICIPAL DE JUINA DR HIDEO SAKUNO;PREFEITURA MUNICIPAL DE JUINA;510515;Juína;Não;Não;MODULO 1;R PERPETUA O JOAQUIM;MUNICIPAL;;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);5;M;Sim;Sim;SIM;Sim;Sim;Sim;Sim;-11.419025212020243;-58.75713586807251;(65)3566-2190;2025-09-03;estadual
4105656;SAO RAPHAEL LABORATORIO DE ANALISES CLINICAS;SAO RAPHAEL LABORATORIO DE ANALISES CLINICAS LTDA;510515;Juína;Não;Não;MODULO 03;IVES ORTOLAN;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;39;M;Não;Não;NAO;Não;Não;Não;Sim;-11.4169613;-58.7613979;66 35665967;2025-09-03;estadual
4116631;PRO SORRISO;A B MENDONCA LTDA;510515;Juína;Não;Não;EIXO COMERCIAL I;AVENIDA DOS JAMBOS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.377850271055053;-58.74063491821289;66 96352030;2025-09-03;estadual
4481151;EQUIPE MULTIPROFISSIONAL DE JUINA;MUNICIPIO DE JUINA;510515;Juína;Não;Não;MODULO 04;AV DAS ARAPONGAS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;2;M;Não;Não;SIM;Não;Não;Não;Sim;-11.4141443;-58.7572238;;2025-09-03;estadual
4524586;ARENZO SERVICOS MEDICOS;ARENZO SERVICOS MEDICOS LTDA;510515;Juína;Não;Não;MODULO 01;DEPUTADO HITLER SANSAO;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.418888497955498;-58.75861644744873;66 92231319;2025-09-03;estadual
4576233;CLINICA SUPERA;D V NOBRE CLINICA DE SAUDE E BEM ESTAR;510515;Juína;Não;Não;MODULO 01;HOLMES IORIS;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.417111209118204;-58.7568461894989;66 81183093;2025-09-03;estadual
4671066;TEABRACE CLINICA MULTIDISCIPLINAR;TEABRACE CLINICA MULTIDISCIPLINAR LTDA;510515;Juína;Não;Não;SETOR DE SERVICOS;GUERINO DA LUZ;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;2;M;Não;Não;NAO;Não;Não;Não;Sim;-11.424187;-58.753169;66 99064489;2025-09-03;estadual
4795857;H S G SERVICOS MEDICOS;H S G SERVICOS MEDICOS LTDA;510515;Juína;Não;Não;MODULO 01;HOLMES IORES;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;36;M;Não;Não;NAO;Não;Não;Não;Sim;-11.4193131;-58.7554461;66 35661333;2025-09-03;estadual
4880307;ZANELA SERVICOS MEDICOS;H MARZO ZANELA;510515;Juína;Não;Não;LOTEAMENTO PARQUE DO;VALMIRO LUZIA;MUNICIPAL;;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22;M;Não;Não;NAO;Não;Não;Não;Sim;-11.422018;-58.762217;66 35665967;2025-09-03;estadual
