categoria;nome;municipio;distancia_eixo_km;faixa;segmento_do_eixo;familias;hospitalar;detalhe;longitude;latitude
estabelecimento de saúde;LACEC;Cuiabá;0.95;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.081077;-15.623855
estabelecimento de saúde;A L CLINICA MEDICA;Cuiabá;0.95;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.083096;-15.622627
estabelecimento de saúde;ODONTO BM;Cuiabá;0.95;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.100397;-15.610034
estabelecimento de saúde;SERVIO CLIN;Rosário Oeste;0.95;até 2 km;manso_capital;;;sem atendimento hospitalar;-56.4293;-14.834235
estabelecimento de saúde;UNIDADE DE SAUDE DA FAMILIA EAP;Santo Antônio de Leverger;0.95;até 2 km;jusante_capital;;Não;sem atendimento hospitalar;-56.071222;-15.866767
estabelecimento de saúde;ESF MANOEL JULIO PEDROSO;Santo Antônio de Leverger;0.95;até 2 km;jusante_capital;;Não;sem atendimento hospitalar;-56.071193;-15.866705
estabelecimento de saúde;USF AURILIA SALES CURVO JD UNIAO;Várzea Grande;0.95;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.084719;-15.645708
estabelecimento de saúde;USF SANTA ISABEL III;Cuiabá;0.96;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.130135;-15.603783
estabelecimento de saúde;USF SANTA ISABEL II;Cuiabá;0.96;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.130135;-15.603783
estabelecimento de saúde;LABORATORIO SANTA HELENA LTDA;Cuiabá;0.96;até 2 km;manso_capital;;;sem atendimento hospitalar;-56.429142;-14.833972
estabelecimento de saúde;CENTRO HARMONIA MUSICOTERAPIA ESPECIALIZADA;Cuiabá;0.96;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.434292;-14.838635
estabelecimento de saúde;ENORI JUNGES;Cuiabá;0.96;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.130135;-15.603783
estabelecimento de saúde;CONSULTORIO DR ANTONIO;Cuiabá;0.96;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.104552;-15.608629
estabelecimento de saúde;CLINICA SAO LUCAS;Rosário Oeste;0.96;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.428704;-14.83373
estabelecimento de saúde;HOSPITAL MUNICIPAL DE ROSARIO OESTE;Rosário Oeste;0.96;até 2 km;manso_capital;;Sim;atendimento hospitalar;-56.429142;-14.833972
estabelecimento de saúde;LABORATORIO POPULAR BEM ESTAR;Rosário Oeste;0.96;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.429764;-14.834438
estabelecimento de saúde;SAMU 192 ROSARIO OESTE;Rosário Oeste;0.96;até 2 km;manso_capital;;;sem atendimento hospitalar;-56.429142;-14.833972
estabelecimento de saúde;REDE DE FRIO MUNICIPAL;Santo Antônio de Leverger;0.96;até 2 km;jusante_capital;;Não;sem atendimento hospitalar;-56.071107;-15.866708
estabelecimento de saúde;FONOCLIN;Cuiabá;0.97;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.083043;-15.622417
estabelecimento de saúde;INSTITUTO CARVALHO MEDICINA INTEGRADA LTDA;Cuiabá;0.98;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.074636;-15.629509
estabelecimento de saúde;QUECADA ODONTOLOGIA;Cuiabá;0.98;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.087373;-15.62003
estabelecimento de saúde;CRECHE CAMINHO REDENTOR;Cuiabá;0.98;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.133;-15.595138
estabelecimento de saúde;EXPECTA SERVICOS EM MEDICINA PREVENTIVA;Cuiabá;0.99;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.089303;-15.618489
estabelecimento de saúde;ANA THEREZA DE SABOIA CAMPOS NEVES;Cuiabá;0.99;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.128629;-15.610073
estabelecimento de saúde;MAFRA ODONTOLOGIA;Cuiabá;1.0;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.087334;-15.619876
estabelecimento de saúde;USF NOVO TERCEIRO;Cuiabá;1.0;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.128253;-15.613821
estabelecimento de saúde;NAIARA BRAS COSTA;Cuiabá;1.0;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.074132;-15.629954
estabelecimento de saúde;EQUIPE MEDICA E SEGURANCA DO TRABALHO;Cuiabá;1.0;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.101611;-15.608964
estabelecimento de saúde;L P C LABORATORIO DE PATOLOGIA CLINICA;Cuiabá;1.01;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.126914;-15.616578
estabelecimento de saúde;SESI SST CUIABA;Cuiabá;1.01;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.101532;-15.608916
estabelecimento de saúde;UNIDADE MULTIDISCIPLINAR DE TERAPIAS ESPECIAIS E FISIOT;Cuiabá;1.02;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.105283;-15.608042
estabelecimento de saúde;CENTRO DE ESPECIALIDADES MEDICAS DO PLANALTO;Cuiabá;1.03;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.130069;-15.602678
estabelecimento de saúde;CRP;Cuiabá;1.03;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.128427;-15.606561
estabelecimento de saúde;MEDICINA NUCLEAR;Cuiabá;1.04;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.099389;-15.609625
estabelecimento de saúde;ODONTOFISIO;Cuiabá;1.05;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.12312;-15.6177
estabelecimento de saúde;CONSULTORIO MEDICO RICHARD PEROTO;Santo Antônio de Leverger;1.05;até 2 km;jusante_capital;;Não;sem atendimento hospitalar;-56.07251;-15.86447
estabelecimento de saúde;JANAINA BARBOSA SCARAMAL;Cuiabá;1.06;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.090709;-15.616246
estabelecimento de saúde;PET CT IMN;Cuiabá;1.06;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.099313;-15.609416
estabelecimento de saúde;PLENITUDE;Cuiabá;1.07;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.106833;-15.607504
estabelecimento de saúde;CENTRO INTEGRADO PLENITUDE CIP;Cuiabá;1.07;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.106601;-15.607496
estabelecimento de saúde;LUCIANO DE FRANCA CASTRO;Cuiabá;1.07;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.085278;-15.620331
estabelecimento de saúde;VIP SAUDE;Cuiabá;1.07;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.12312;-15.617452
estabelecimento de saúde;BEM VIVER;Cuiabá;1.07;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.126607;-15.568884
estabelecimento de saúde;CENTRO DE REFERENCIA DE ROSARIO OESTE;Rosário Oeste;1.07;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.428506;-14.832244
estabelecimento de saúde;F C R D A C UNIDADE DR HORLLANDO SOUZA CAMPOS;Rosário Oeste;1.07;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.428592;-14.832347
estabelecimento de saúde;CENTRO DE ESPECIALIDADES MEDICAS DE ROSARIO OESTE;Rosário Oeste;1.07;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.428592;-14.832285
estabelecimento de saúde;MICHELE HANNA JORGE;Cuiabá;1.09;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.12648;-15.615585
estabelecimento de saúde;MADY CLIN;Cuiabá;1.09;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.126291;-15.616069
estabelecimento de saúde;PSICOEQUIDADE PSICOLOGIA E EQUIDADE;Cuiabá;1.09;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.075899;-15.626198
estabelecimento de saúde;E MULTI;Rosário Oeste;1.09;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.428579;-14.832114
estabelecimento de saúde;CENTRAL DE VAGAS DE ROSARIO OESTE;Rosário Oeste;1.09;até 2 km;manso_capital;;;sem atendimento hospitalar;-56.428635;-14.832119
estabelecimento de saúde;UNIDADE DE SAUDE DA FAMILIA RURAL IRMA ELISA;Rosário Oeste;1.09;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.428818;-14.832306
estabelecimento de saúde;NAVIS NUCLEO DE ATENDIMENTO A VITIMA VIOLENCIA SEXUAL;Várzea Grande;1.09;até 2 km;jusante_capital;;Não;sem atendimento hospitalar;-56.113435;-15.683155
estabelecimento de saúde;CLINICA DE SAUDE;Várzea Grande;1.09;até 2 km;jusante_capital;;Não;sem atendimento hospitalar;-56.112083;-15.682266
estabelecimento de saúde;SERVICO DE ASSISTENCIA ESPECIALIZADA SAE CTA;Várzea Grande;1.09;até 2 km;jusante_capital;;Não;sem atendimento hospitalar;-56.113435;-15.683155
estabelecimento de saúde;DROGARIA NOVA;Cuiabá;1.1;até 2 km;manso_capital;;;sem atendimento hospitalar;-56.124118;-15.575422
estabelecimento de saúde;CLINICA MONTE CARE;Cuiabá;1.1;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.125468;-15.588736
estabelecimento de saúde;GRAZIELLA SCALABRIN DA SILVA;Cuiabá;1.1;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.126247;-15.616041
estabelecimento de saúde;HELMA ROSA DE SOUZA;Cuiabá;1.1;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.126284;-15.61581
estabelecimento de saúde;OLAVO DORILEO VIEIRA;Várzea Grande;1.1;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.136789;-15.637006
estabelecimento de saúde;UROCLINICA;Cuiabá;1.12;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.126316;-15.568589
estabelecimento de saúde;LABORSAN ANALISES LABORATORIAIS;Várzea Grande;1.12;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.109375;-15.632138
estabelecimento de saúde;UNIDADE DE SAUDE DO SISTEMA PRISIONAL DE VARZEA GRANDE;Várzea Grande;1.12;até 2 km;jusante_capital;;Não;sem atendimento hospitalar;-56.081735;-15.673938
estabelecimento de saúde;USF PRAEIRO;Cuiabá;1.13;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.080907;-15.621977
estabelecimento de saúde;EQUOTERAPIA RANCHO DOURADO;Cuiabá;1.14;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.125357;-15.616971
estabelecimento de saúde;CLINICA ESCALADA;Cuiabá;1.14;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.08538;-15.619586
estabelecimento de saúde;LALESCA MORAES MARTINS FERNANDES;Cuiabá;1.15;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.12645;-15.590664
estabelecimento de saúde;ELKE DELFINO ACUPUNTURA;Cuiabá;1.15;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.124084;-15.587426
estabelecimento de saúde;SANDRA MARIA SILVA LEITE SAKATA;Cuiabá;1.16;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.106727;-15.606732
estabelecimento de saúde;UNIDADE DE SAUDE DA FAMILIA III N SRA ROSARIO;Rosário Oeste;1.16;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.437954;-14.841516
estabelecimento de saúde;EDSON BUSSIKI;Cuiabá;1.17;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.1226;-15.58014
estabelecimento de saúde;FEB SAUDE;Cuiabá;1.17;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.082298;-15.620804
estabelecimento de saúde;USF SUCURI;Cuiabá;1.17;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.158592;-15.548019
estabelecimento de saúde;ENTER HOSPITAL;Cuiabá;1.17;até 2 km;manso_capital;;Sim;atendimento hospitalar;-56.096564;-15.610054
estabelecimento de saúde;RAQUEL VIEIRA ESPINDOLA;Cuiabá;1.17;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.098612;-15.608708
estabelecimento de saúde;HOSPITAL OTORRINO CENTRO MEDICO II PORTO;Cuiabá;1.17;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.098612;-15.608708
estabelecimento de saúde;ODONTO GUIMARAES;Várzea Grande;1.17;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.115326;-15.637879
estabelecimento de saúde;TATIANA CASTRILLON GUARESQUI BEXIGA;Cuiabá;1.18;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.123605;-15.586978
estabelecimento de saúde;RITA DE CASSIA OLIVA SCHOMMER;Cuiabá;1.19;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.07502;-15.625807
estabelecimento de saúde;IMUNE VITA CENTRO DE VACINAS;Cuiabá;1.19;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.126257;-15.613822
estabelecimento de saúde;GRAZIELA NEVES DE OLIVEIRA;Cuiabá;1.2;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.08295;-15.6201
estabelecimento de saúde;CENTRO DE TRATAMENTO ESPERANCA;Várzea Grande;1.2;até 2 km;jusante_capital;;Não;sem atendimento hospitalar;-56.11176;-15.680789
estabelecimento de saúde;NTO CUIABA;Cuiabá;1.21;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.106235;-15.606241
estabelecimento de saúde;LABORATORIO EXCELLENCE;Cuiabá;1.21;até 2 km;jusante_capital;;Não;sem atendimento hospitalar;-56.0628;-15.637986
estabelecimento de saúde;JOAO YOSHIME HORIE;Cuiabá;1.21;até 2 km;jusante_capital;;Não;sem atendimento hospitalar;-56.062931;-15.637928
estabelecimento de saúde;LABORATORIO UNIMED CUIABA;Cuiabá;1.22;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.106247;-15.606133
estabelecimento de saúde;CARDIOM;Cuiabá;1.22;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.122192;-15.579736
estabelecimento de saúde;INSTITUTO ANGELICA ALMEIDA FISIOPILATES;Cuiabá;1.22;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.122108;-15.582519
estabelecimento de saúde;UNIDADE DE PRONTO ATENDIMENTO VERDAO;Cuiabá;1.22;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.127117;-15.604815
estabelecimento de saúde;UNIDADE DE SAUDE DA FAMILIA I CENTRO;Rosário Oeste;1.22;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.429515;-14.831372
estabelecimento de saúde;ESTIMULUS DESENVOLVIMENTO INFANTO JUVENIL;Cuiabá;1.23;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.122398;-15.585102
estabelecimento de saúde;MARIA REGINA VIEIRA ANGELO MARQUES;Cuiabá;1.23;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.12212;-15.5796
estabelecimento de saúde;HORIE ODONTO FAMILY;Cuiabá;1.23;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.126256;-15.609617
estabelecimento de saúde;FARMACIA PAGUE MENOS;Cuiabá;1.23;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.096308;-15.609599
estabelecimento de saúde;ESTEVAM VAZ CURVO;Cuiabá;1.23;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.121938;-15.614236
estabelecimento de saúde;M R OFTALMOCLINICA;Cuiabá;1.23;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.122155;-15.579544
estabelecimento de saúde;MD K;Cuiabá;1.23;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.122105;-15.579655
estabelecimento de saúde;CLINICA SORRISO FELIZ;Várzea Grande;1.23;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.121941;-15.64056
estabelecimento de saúde;MEDICALLY SERVICOS MEDICOS E ADMNISTRATIVOS;Cuiabá;1.24;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.125823;-15.613842
estabelecimento de saúde;CLINICA DE PSICOLOGIA PADILHA;Cuiabá;1.24;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.125823;-15.613842
estabelecimento de saúde;JOSE BENEDITO VILELA;Cuiabá;1.24;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.0767;-15.623723
estabelecimento de saúde;APAE CUIABA;Cuiabá;1.24;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.10029;-15.607228
estabelecimento de saúde;PAGUE MENOS;Várzea Grande;1.24;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.122284;-15.640663
estabelecimento de saúde;DENTECLIN I;Várzea Grande;1.24;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.122026;-15.640643
estabelecimento de saúde;HABILITAMED;Várzea Grande;1.24;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.122145;-15.640701
estabelecimento de saúde;JULIANA RIBEIRO DE OLIVEIRA KOLLING;Várzea Grande;1.25;até 2 km;jusante_capital;;Não;sem atendimento hospitalar;-56.09726;-15.67739
estabelecimento de saúde;L P C LABORATORIO DE PATOLOGIA CLINICA;Cuiabá;1.26;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.106213;-15.605826
estabelecimento de saúde;VANESSA SALLES CORREA;Cuiabá;1.26;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.085095;-15.618429
estabelecimento de saúde;ECCOR EQUIPE DE CIRURGIA CARDIOVASCULAR;Cuiabá;1.26;até 2 km;manso_capital;;;sem atendimento hospitalar;-56.102189;-15.606323
estabelecimento de saúde;M M PRESTADORA DE SERVICOS MEDICOS;Cuiabá;1.27;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.122266;-15.585876
estabelecimento de saúde;MEDCLIN;Cuiabá;1.27;até 2 km;manso_capital;;;sem atendimento hospitalar;-56.429286;-14.830528
estabelecimento de saúde;LIFE PILATES E FISIOTERAPIA ESPECIALIZADA;Cuiabá;1.28;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.115802;-15.608698
estabelecimento de saúde;SUE ELLEN FERREIRA MODESTO;Cuiabá;1.28;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.122223;-15.586269
estabelecimento de saúde;JENNIFFER LAURA DALTRO MONTEIRO DA SILVA;Cuiabá;1.28;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.126132;-15.591944
estabelecimento de saúde;AG SERVICOS MEDICOS;Cuiabá;1.29;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.122228;-15.586338
estabelecimento de saúde;VALORE DAY HOSPITAL;Cuiabá;1.29;até 2 km;manso_capital;;Sim;atendimento hospitalar;-56.121595;-15.584119
estabelecimento de saúde;CENTRO ESTADUAL DE ODONTOLOGIA PARA PACIENTES ESPECIAIS;Cuiabá;1.29;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.12488;-15.567875
estabelecimento de saúde;ANA CELIA ARANTES DOS SANTOS;Cuiabá;1.29;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.10875;-15.605794
estabelecimento de saúde;ACRIFE;Cuiabá;1.29;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.157417;-15.54806
estabelecimento de saúde;PAULO ROBERTO ALVES;Cuiabá;1.29;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.097997;-15.607791
estabelecimento de saúde;SECRETARIA MUNICIPAL DE SAUDE DE ROSARIO OESTE;Rosário Oeste;1.29;até 2 km;manso_capital;;;sem atendimento hospitalar;-56.425653;-14.827639
estabelecimento de saúde;DROGARIA MULT MAIS POPULAR;Santo Antônio de Leverger;1.29;até 2 km;jusante_capital;;;sem atendimento hospitalar;-56.079449;-15.857257
estabelecimento de saúde;VANESSA KASY NUTRICIONISTA;Cuiabá;1.3;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.080641;-15.620419
estabelecimento de saúde;GENESIS VALORIZANDO A VIDA;Cuiabá;1.3;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.157378;-15.547974
estabelecimento de saúde;REABILITARE CONSULTORIO DE FISIOTERAPIA;Cuiabá;1.31;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.091892;-15.612113
estabelecimento de saúde;FARMACIA PAGUE MENOS;Cuiabá;1.32;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.116667;-15.608893
estabelecimento de saúde;CLINICA DE PSICOLOGIA EQUIPE EVOLUIR ESPECIALIZADA EM ABA DI;Cuiabá;1.32;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.228518;-15.381616
estabelecimento de saúde;SAMU 192 CUIABA USA VIR VEICULO DE INTERVENCAO RAPIDA;Cuiabá;1.32;até 2 km;manso_capital;;;sem atendimento hospitalar;-56.126276;-15.604281
estabelecimento de saúde;MANOEL DESCHAMPS CAVALCANTI NETO;Cuiabá;1.32;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.102472;-15.605671
estabelecimento de saúde;ALINE DE SOUZA MORAIS LTDA;Cuiabá;1.32;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.073972;-15.625158
estabelecimento de saúde;CELSO ANTUNES MACIEL;Cuiabá;1.33;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.107685;-15.605251
estabelecimento de saúde;GIL DE FIGUEIREDO SCAFFA;Cuiabá;1.33;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.101391;-15.60592
estabelecimento de saúde;ENDOCRINO KIDS CLINICA DE ENDOCRINOLOGIA PEDIATRICA;Cuiabá;1.33;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.121129;-15.583455
estabelecimento de saúde;CLINICA ALESSANDRA PINHEIRO;Cuiabá;1.33;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.121181;-15.583676
estabelecimento de saúde;OSMAR AUGUSTO TEIXEIRA;Cuiabá;1.33;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.075444;-15.623744
estabelecimento de saúde;MOSCATI SAUDE;Cuiabá;1.33;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.121214;-15.583966
estabelecimento de saúde;FABIOLA LAUREN GINECOLOGIA E SAUDE INTEGRATIVA;Cuiabá;1.33;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.121232;-15.584195
estabelecimento de saúde;DROGARIA DMD LTDA;Rosário Oeste;1.33;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.426887;-14.82837
estabelecimento de saúde;MED PLASTICA;Cuiabá;1.34;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.121108;-15.583445
estabelecimento de saúde;LUCILANTE;Cuiabá;1.34;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.110295;-15.605618
estabelecimento de saúde;CLINICA LENA;Cuiabá;1.34;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.071647;-15.628038
estabelecimento de saúde;SANDRA FRANCO DE ASSIS;Cuiabá;1.34;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.121108;-15.583507
estabelecimento de saúde;IMAGENS;Cuiabá;1.34;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.110225;-15.605549
estabelecimento de saúde;SANTA ROSA VISION;Cuiabá;1.35;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.121084;-15.584046
estabelecimento de saúde;HISTO;Cuiabá;1.35;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.10269;-15.605319
estabelecimento de saúde;SESC SAUDE MULHER;Cuiabá;1.35;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.101504;-15.605619
estabelecimento de saúde;UPA CRISTO REI UNIDADE DE PRONTO ATENDIMENTO CRISTO REI;Várzea Grande;1.35;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.109424;-15.635437
estabelecimento de saúde;CENTRO MEDICO UNIMED CUIABA;Cuiabá;1.36;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.106892;-15.60492
estabelecimento de saúde;INSTITUTO MENTES PLURAIS LTDA;Cuiabá;1.36;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.106883;-15.604923
estabelecimento de saúde;SORRISO CLIN;Várzea Grande;1.36;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.124172;-15.642027
estabelecimento de saúde;LUELY RIBEIRO DE BARROS SANTOS;Cuiabá;1.37;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.1014;-15.605548
estabelecimento de saúde;CLINICA ESTIMULAR LTDA;Cuiabá;1.37;até 2 km;manso_capital;;Não;sem atendimento hospitalar;-56.121389;-15.586366
