cod_aldeia;cod_municipio;cod_ti;coord_lat;coord_long;data_cadastro;flag_ativo;nome_aldeia;nome_cr;nommunic;nomuf;undadm_codigo
4123;5103700;33801;-12.0847;-53.946691666667;10/06/2020;A;Steinen;COORDENACAO REGIONAL DO XINGU;Feliz Natal;Mato Grosso;30202002060
4124;5103700;33801;-12.069;-53.85655;10/06/2020;A;Piyulewene;COORDENACAO REGIONAL DO XINGU;Feliz Natal;Mato Grosso;30202002060
4125;5103700;33801;-11.933363888889;-53.553755555556;10/06/2020;A;Morená;COORDENACAO REGIONAL DO XINGU;Feliz Natal;Mato Grosso;30202002060
4126;5103700;33801;-11.8571;-53.594461111111;10/06/2020;A;Boa Esperança;COORDENACAO REGIONAL DO XINGU;Feliz Natal;Mato Grosso;30202002060
4127;5103700;33801;-11.747969444444;-53.621458333333;10/06/2020;A;Moygu;COORDENACAO REGIONAL DO XINGU;Feliz Natal;Mato Grosso;30202002060
4128;5103700;33801;-11.738094444444;-53.609872222222;10/06/2020;A;Arayo;COORDENACAO REGIONAL DO XINGU;Feliz Natal;Mato Grosso;30202002060
4129;5103700;33801;-11.633633333333;-53.579936111111;10/06/2020;A;Eiruwi;COORDENACAO REGIONAL DO XINGU;Feliz Natal;Mato Grosso;30202002060
4130;5103700;33801;-11.615813888889;-53.575788888889;10/06/2020;A;Kumari;COORDENACAO REGIONAL DO XINGU;Feliz Natal;Mato Grosso;30202002060
4131;5103700;33801;-11.573461111111;-53.555763888889;10/06/2020;A;Kaniné;COORDENACAO REGIONAL DO XINGU;Feliz Natal;Mato Grosso;30202002060
4132;5103700;33801;-11.551755555556;-53.531433333333;10/06/2020;A;Barranco Alto;COORDENACAO REGIONAL DO XINGU;Feliz Natal;Mato Grosso;30202002060
4133;5103700;33801;-11.475411111111;-53.511727777778;10/06/2020;A;Kwaryjá;COORDENACAO REGIONAL DO XINGU;Feliz Natal;Mato Grosso;30202002060
4134;5103700;33801;-11.272511111111;-53.303541666667;10/06/2020;A;Jatyta;COORDENACAO REGIONAL DO XINGU;Feliz Natal;Mato Grosso;30202002060
4135;5103700;33801;-11.259072222222;-53.291544444444;10/06/2020;A;Jaytata;COORDENACAO REGIONAL DO XINGU;Feliz Natal;Mato Grosso;30202002060
4136;5103700;33801;-11.226044444444;-53.27125;10/06/2020;A;Kawairup;COORDENACAO REGIONAL DO XINGU;Feliz Natal;Mato Grosso;30202002060
4137;5103700;33801;-11.096711111111;-53.514633333333;10/06/2020;A;Paranaíta;COORDENACAO REGIONAL DO XINGU;Feliz Natal;Mato Grosso;30202002060
4138;5103700;33801;-11.124861111111;-53.597102777778;10/06/2020;A;Três Patos;COORDENACAO REGIONAL DO XINGU;Feliz Natal;Mato Grosso;30202002060
4139;5103700;33801;-11.216091666667;-53.725386111111;10/06/2020;A;Monte Sinai;COORDENACAO REGIONAL DO XINGU;Feliz Natal;Mato Grosso;30202002060
4140;5103700;33801;-11.154697222222;-53.642488888889;10/06/2020;A;Mynumy (Mainumã);COORDENACAO REGIONAL DO XINGU;Feliz Natal;Mato Grosso;30202002060
4141;5103700;33801;-11.189963888889;-53.689513888889;10/06/2020;A;Bom Jesus;COORDENACAO REGIONAL DO XINGU;Feliz Natal;Mato Grosso;30202002060
4142;5103700;33801;-11.255083333333;-53.758141666667;10/06/2020;A;Sobradinho;COORDENACAO REGIONAL DO XINGU;Feliz Natal;Mato Grosso;30202002060
4143;5103700;33801;-11.295208333333;-53.781211111111;10/06/2020;A;Maraká;COORDENACAO REGIONAL DO XINGU;Feliz Natal;Mato Grosso;30202002060
4144;5103700;33801;-11.324247222222;-53.790411111111;10/06/2020;A;Iguaçu;COORDENACAO REGIONAL DO XINGU;Feliz Natal;Mato Grosso;30202002060
4145;5103700;33801;-11.553991666667;-53.976325;10/06/2020;A;Jenap;COORDENACAO REGIONAL DO XINGU;Feliz Natal;Mato Grosso;30202002060
4146;5103700;33801;-11.588708333333;-54.000077777778;10/06/2020;A;Maita;COORDENACAO REGIONAL DO XINGU;Feliz Natal;Mato Grosso;30202002060
4147;5103700;33801;-11.518669444444;-53.868311111111;10/06/2020;A;Novo Progresso;COORDENACAO REGIONAL DO XINGU;Feliz Natal;Mato Grosso;30202002060
4148;5105580;33801;-11.083227777778;-53.559136111111;10/06/2020;A;Castanhal;COORDENACAO REGIONAL DO XINGU;Marcelândia;Mato Grosso;30202002060
4149;5105580;33801;-10.984019444444;-53.343719444444;10/06/2020;A;Madika;COORDENACAO REGIONAL DO XINGU;Marcelândia;Mato Grosso;30202002060
4150;5103700;33801;-11.050744444444;-53.462072222222;10/06/2020;A;JM;COORDENACAO REGIONAL DO XINGU;Feliz Natal;Mato Grosso;30202002060
4151;5105580;33801;-11.045261111111;-53.422108333333;10/06/2020;A;Aiporé;COORDENACAO REGIONAL DO XINGU;Marcelândia;Mato Grosso;30202002060
4152;5105580;33801;-10.948402777778;-53.316833333333;10/06/2020;A;Tuba Tuba;COORDENACAO REGIONAL DO XINGU;Marcelândia;Mato Grosso;30202002060
4153;5105580;33801;-10.860008333333;-53.222097222222;10/06/2020;A;Caiçara;COORDENACAO REGIONAL DO XINGU;Marcelândia;Mato Grosso;30202002060
4154;5105580;33801;-10.855322222222;-53.202738888889;10/06/2020;A;Parureda;COORDENACAO REGIONAL DO XINGU;Marcelândia;Mato Grosso;30202002060
4155;5105580;33801;-11.016188888889;-53.368933333333;10/06/2020;A;Tapakai;COORDENACAO REGIONAL DO XINGU;Marcelândia;Mato Grosso;30202002060
4156;5107354;33801;-10.781588888889;-53.079308333333;10/06/2020;A;Pakaya;COORDENACAO REGIONAL DO XINGU;São José do Xingu;Mato Grosso;30202002060
4157;5107354;33801;-10.834436111111;-53.116313888889;10/06/2020;A;Aribaru;COORDENACAO REGIONAL DO XINGU;São José do Xingu;Mato Grosso;30202002060
4158;5107354;33801;-10.801533333333;-52.761355555556;10/06/2020;A;Kamoi (Tuiuiu);COORDENACAO REGIONAL DO XINGU;São José do Xingu;Mato Grosso;30202002060
4159;5107354;33801;-10.943452777778;-52.940136111111;10/06/2020;A;Rio Preto;COORDENACAO REGIONAL DO XINGU;São José do Xingu;Mato Grosso;30202002060
4160;5107859;33801;-10.937188888889;-53.061377777778;10/06/2020;A;Awaia;COORDENACAO REGIONAL DO XINGU;São Félix do Araguaia;Mato Grosso;30202002060
4161;5107859;33801;-11.029488888889;-53.2867;10/06/2020;A;Paksamba;COORDENACAO REGIONAL DO XINGU;São Félix do Araguaia;Mato Grosso;30202002060
4162;5107859;33801;-11.048227777778;-53.278152777778;10/06/2020;A;Pequizal;COORDENACAO REGIONAL DO XINGU;São Félix do Araguaia;Mato Grosso;30202002060
4163;5107859;33801;-11.068588888889;-53.274616666667;10/06/2020;A;Alto da Glória;COORDENACAO REGIONAL DO XINGU;São Félix do Araguaia;Mato Grosso;30202002060
4164;5107859;33801;-11.093963888889;-53.256422222222;10/06/2020;A;Capivara;COORDENACAO REGIONAL DO XINGU;São Félix do Araguaia;Mato Grosso;30202002060
4165;5107859;33801;-11.159766666667;-53.235488888889;10/06/2020;A;Paranavaí;COORDENACAO REGIONAL DO XINGU;São Félix do Araguaia;Mato Grosso;30202002060
4166;5107859;33801;-11.199275;-53.236097222222;10/06/2020;A;Diauarum;COORDENACAO REGIONAL DO XINGU;São Félix do Araguaia;Mato Grosso;30202002060
4167;5107065;33801;-12.690455555556;-52.611433333333;10/06/2020;A;Tangurinho;COORDENACAO REGIONAL DO XINGU;Querência;Mato Grosso;30202002060
4168;5107065;33801;-12.646077777778;-52.695544444444;10/06/2020;A;Sapezal;COORDENACAO REGIONAL DO XINGU;Querência;Mato Grosso;30202002060
4169;5107065;33801;-12.598841666667;-52.923533333333;10/06/2020;A;Tanguro;COORDENACAO REGIONAL DO XINGU;Querência;Mato Grosso;30202002060
4170;5107065;33801;-12.517272222222;-53.004125;10/06/2020;A;Afukuri;COORDENACAO REGIONAL DO XINGU;Querência;Mato Grosso;30202002060
4171;5107065;33801;-12.555355555556;-52.599713888889;10/06/2020;A;Paranatu;COORDENACAO REGIONAL DO XINGU;Querência;Mato Grosso;30202002060
4172;5107065;33801;-12.552383333333;-52.602147222222;10/06/2020;A;Tupeku;COORDENACAO REGIONAL DO XINGU;Querência;Mato Grosso;30202002060
4173;5107065;33801;-12.426338888889;-52.738522222222;10/06/2020;A;Kurumin;COORDENACAO REGIONAL DO XINGU;Querência;Mato Grosso;30202002060
4174;5107065;33801;-12.241280555556;-53.187147222222;10/06/2020;A;Ngahünga;COORDENACAO REGIONAL DO XINGU;Querência;Mato Grosso;30202002060
4175;5107065;33801;-12.231172222222;-53.186197222222;10/06/2020;A;Matipu;COORDENACAO REGIONAL DO XINGU;Querência;Mato Grosso;30202002060
4176;5107065;33801;-12.162930555556;-53.255791666667;10/06/2020;A;Aiha (Kalapalo);COORDENACAO REGIONAL DO XINGU;Querência;Mato Grosso;30202002060
4177;5107065;33801;-12.103311111111;-53.294794444444;10/06/2020;A;Majyape (Nafukua);COORDENACAO REGIONAL DO XINGU;Querência;Mato Grosso;30202002060
4178;5107065;33801;-12.007480555556;-53.399394444444;10/06/2020;A;Jacaré;COORDENACAO REGIONAL DO XINGU;Querência;Mato Grosso;30202002060
4179;5107065;33801;-11.90925;-53.493066666667;10/06/2020;A;Três Lagos;COORDENACAO REGIONAL DO XINGU;Querência;Mato Grosso;30202002060
4180;5107065;33801;-11.499597222222;-53.459052777778;10/06/2020;A;Ilha Grande;COORDENACAO REGIONAL DO XINGU;Querência;Mato Grosso;30202002060
4181;5107065;33801;-11.470663888889;-53.438636111111;10/06/2020;A;Jatykap;COORDENACAO REGIONAL DO XINGU;Querência;Mato Grosso;30202002060
4182;5107065;33801;-11.438230555556;-53.395569444444;10/06/2020;A;Tuiararé;COORDENACAO REGIONAL DO XINGU;Querência;Mato Grosso;30202002060
4183;5107065;33801;-11.431555555556;-53.392325;10/06/2020;A;Sol Nascente;COORDENACAO REGIONAL DO XINGU;Querência;Mato Grosso;30202002060
4184;5107065;33801;-11.382191666667;-53.359394444444;10/06/2020;A;Samaúma;COORDENACAO REGIONAL DO XINGU;Querência;Mato Grosso;30202002060
4185;5107065;33801;-11.374172222222;-53.352661111111;10/06/2020;A;Moitará;COORDENACAO REGIONAL DO XINGU;Querência;Mato Grosso;30202002060
4186;5107065;33801;-11.333691666667;-53.317163888889;10/06/2020;A;Ita´i (Três Vizinhos);COORDENACAO REGIONAL DO XINGU;Querência;Mato Grosso;30202002060
4187;5107065;33801;-11.316705555556;-53.300572222222;10/06/2020;A;Três Buritis;COORDENACAO REGIONAL DO XINGU;Querência;Mato Grosso;30202002060
4188;5107065;33801;-11.328713888889;-53.205675;10/06/2020;A;Onze de Setembro;COORDENACAO REGIONAL DO XINGU;Querência;Mato Grosso;30202002060
4189;5107065;49801;-11.529497222222;-53.019411111111;10/06/2020;A;Ngôsoko;COORDENACAO REGIONAL DO XINGU;Querência;Mato Grosso;30202002060
4190;5107065;49801;-11.606966666667;-52.960888888889;10/06/2020;A;Horehusikrô;COORDENACAO REGIONAL DO XINGU;Querência;Mato Grosso;30202002060
4191;5107065;49801;-11.637811111111;-52.941272222222;10/06/2020;A;Yarumã;COORDENACAO REGIONAL DO XINGU;Querência;Mato Grosso;30202002060
4192;5107065;49801;-11.730647222222;-52.926322222222;10/06/2020;A;Khikatxi;COORDENACAO REGIONAL DO XINGU;Querência;Mato Grosso;30202002060
4196;5100805;22902;-7.95666666667;-57.8416666667;10/07/2020;A;Aldeia Mayrowi;COORDENACAO REGIONAL NORTE DO MATO GROSSO;Apiacás;Mato Grosso;30202002039
4197;5100805;68301;-7.64983333333;-57.9449694444;10/07/2020;A;Aldeia Três Marias;COORDENACAO REGIONAL NORTE DO MATO GROSSO;Apiacás;Mato Grosso;30202002039
4198;5100805;68301;-7.40833333333;-58.175;10/07/2020;A;Aldeia Pirapitua;COORDENACAO REGIONAL NORTE DO MATO GROSSO;Apiacás;Mato Grosso;30202002039
4199;5100805;68301;-8.10083333333;-58.2852777778;10/07/2020;A;Aldeia Pontal;COORDENACAO REGIONAL NORTE DO MATO GROSSO;Apiacás;Mato Grosso;30202002039
4200;5100805;68301;-8.14194444444;-58.2930555556;10/07/2020;A;Aldeia Kanindé;COORDENACAO REGIONAL NORTE DO MATO GROSSO;Apiacás;Mato Grosso;30202002039
4201;5106422;9201;-10.5844444444;-53.0897222222;13/07/2020;A;Aldeia Tonhore;COORDENACAO REGIONAL NORTE DO MATO GROSSO;Peixoto de Azevedo;Mato Grosso;30202002039
4269;5106422;9201;-10.4564416667;-53.3046722222;18/09/2020;A;Kromare;COORDENACAO REGIONAL NORTE DO MATO GROSSO;Peixoto de Azevedo;Mato Grosso;30202002039
4441;5102603;32701;-14.5917222222;-53.0981111111;16/07/2021;A;Hoiwaprédzawi;COORDENACAO REGIONAL XAVANTE;Campinápolis;Mato Grosso;30202002053
4512;5103361;42101;-14.7943138889;-59.5558444444;12/08/2021;A;Aldeia Serra da Borda;COORDENACAO REGIONAL DE CUIABA;Conquista D'Oeste;Mato Grosso;30202002025
4513;5106752;42101;-14.9788805556;-59.4747083333;12/08/2021;A;Aldeia Pivi;COORDENACAO REGIONAL DE CUIABA;Pontes e Lacerda;Mato Grosso;30202002025
4514;5106182;42101;-14.7691027778;-59.6173277778;12/08/2021;A;Paukalira (Piscina);COORDENACAO REGIONAL DE CUIABA;Nova Lacerda;Mato Grosso;30202002025
4515;5103361;42101;-14.842025;-59.3279944444;12/08/2021;A;Figueiras (Aldeia do Danilo);COORDENACAO REGIONAL DE CUIABA;Conquista D'Oeste;Mato Grosso;30202002025
4516;5103361;42101;-14.7216666667;-59.4354638889;12/08/2021;A;Canachuê;COORDENACAO REGIONAL DE CUIABA;Conquista D'Oeste;Mato Grosso;30202002025
4622;5107800;45001;-16.5320416667;-55.0258972222;24/09/2021;A;Posto Indigena Gomes Pimentel;COORDENACAO REGIONAL DE CUIABA;Santo Antônio de Leverger;Mato Grosso;30202002025
4623;5107800;45001;-16.6074166667;-55.2071472222;24/09/2021;A;Posto Indígena Gomes Carneiro;COORDENACAO REGIONAL DE CUIABA;Santo Antônio de Leverger;Mato Grosso;30202002025
4626;5106778;48301;-10.8818655556;-51.2072022222;15/12/2021;A;Codebra;COORDENACAO REGIONAL ARAGUAIA TOCANTINS;Porto Alegre do Norte;Mato Grosso;30202001962
4627;5106778;48301;-11.0065188889;-51.3049333333;15/12/2021;A;Santa Luzia;COORDENACAO REGIONAL ARAGUAIA TOCANTINS;Porto Alegre do Norte;Mato Grosso;30202001962
4628;5106778;48301;-10.8702727778;-51.31269;15/12/2021;A;Sapera;COORDENACAO REGIONAL ARAGUAIA TOCANTINS;Porto Alegre do Norte;Mato Grosso;30202001962
4629;5107776;48301;-10.6709208333;-51.3566461111;15/12/2021;A;Urubu Branco;COORDENACAO REGIONAL ARAGUAIA TOCANTINS;Santa Terezinha;Mato Grosso;30202001962
4630;5107776;48301;-10.7075691667;-51.3139822222;15/12/2021;A;Córrego da Onça;COORDENACAO REGIONAL ARAGUAIA TOCANTINS;Santa Terezinha;Mato Grosso;30202001962
4633;5105150;11201;-12.2588411111;-59.3332083333;06/01/2022;A;Kotokowiñakwa/Dolowikwa;COORDENACAO REGIONAL NOROESTE DO MATO GROSSO;Juína;Mato Grosso;30202002032
4642;5107875;11201;-12.1547730556;-58.7786405556;07/01/2022;A;Koliñakwa;COORDENACAO REGIONAL NOROESTE DO MATO GROSSO;Sapezal;Mato Grosso;30202002032
4719;5107578;51101;-10.7371944444;-60.6205555556;15/02/2022;A;Ipsyrej;COORDENACAO REGIONAL DE JI PARANA;Rondolândia;Mato Grosso;30202001948
4720;5107578;51101;-10.2143888889;-60.8901944444;15/02/2022;A;Chiquinho;COORDENACAO REGIONAL DE JI PARANA;Rondolândia;Mato Grosso;30202001948
4744;5100359;26901;-11.7102777778;-51.6111111111;28/03/2022;A;Tsuprasiutse;COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA;Alto Boa Vista;Mato Grosso;30202002046
4745;5107859;26901;-11.6650030556;-51.6900597222;28/03/2022;A;Pedaré;COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA;São Félix do Araguaia;Mato Grosso;30202002046
4746;5107883;26901;-11.8108333333;-51.4308333333;28/03/2022;A;Etetsiri;COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA;Serra Nova Dourada;Mato Grosso;30202002046
4747;5100359;26901;-11.8061111111;-51.5608333333;28/03/2022;A;Cristo Rei;COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA;Alto Boa Vista;Mato Grosso;30202002046
4748;5100359;26901;-11.6961111111;-51.4663888889;28/03/2022;A;Moonipa;COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA;Alto Boa Vista;Mato Grosso;30202002046
4749;5101852;26901;-11.9330555556;-51.7913888889;28/03/2022;A;Tsibaadzatsi;COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA;Bom Jesus do Araguaia;Mato Grosso;30202002046
4750;5100359;26901;-11.8107222222;-51.5778333333;28/03/2022;A;Aopá;COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA;Alto Boa Vista;Mato Grosso;30202002046
4751;5100359;26901;-11.7906388889;-51.6780277778;28/03/2022;A;Maraiwatsédé;COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA;Alto Boa Vista;Mato Grosso;30202002046
4752;5107180;35301;-13.4137575;-51.8393430556;28/03/2022;A;Santa Vitória;COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA;Ribeirão Cascalheira;Mato Grosso;30202002046
4753;5102702;35301;-13.5355555556;-51.7844444444;28/03/2022;A;Maria de Jesus (Wamariwe);COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA;Canarana;Mato Grosso;30202002046
4755;5102702;35301;-13.5891666667;-51.9155555556;28/03/2022;A;Boa Vida;COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA;Canarana;Mato Grosso;30202002046
4764;5106174;3902;-14.3573455556;-52.1216816667;28/03/2022;A;Água Viva;COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA;Nova Nazaré;Mato Grosso;30202002046
4765;5100201;3902;-14.2287830556;-52.1306930556;28/03/2022;A;El Shaday;COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA;Água Boa;Mato Grosso;30202002046
4767;5100201;3902;-14.2294722222;-52.1328611111;28/03/2022;A;Serra Nova;COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA;Água Boa;Mato Grosso;30202002046
4804;5106174;3902;-14.4028383333;-52.1418336111;31/03/2022;A;Lagoa Grande;COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA;Nova Nazaré;Mato Grosso;30202002046
4805;5100201;3902;-14.2699341667;-52.0996344444;31/03/2022;A;Babaçu;COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA;Água Boa;Mato Grosso;30202002046
4806;5100201;3902;-14.2757222222;-52.1586388889;31/03/2022;A;Água Quente;COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA;Água Boa;Mato Grosso;30202002046
4807;5106174;3901;-14.5406961111;-51.9247047222;31/03/2022;A;São Cristóvão;COORDENACAO REGIONAL RIBEIRAO CASCALHEIRA;Nova Nazaré;Mato Grosso;30202002046
5030;5106422;44901;-10.4491888889;-54.4150611111;27/09/2022;A;Kopenoty;COORDENACAO REGIONAL NORTE DO MATO GROSSO;Peixoto de Azevedo;Mato Grosso;30202002039
5034;5100805;22902;-8.43038611111;-57.6892277778;29/09/2022;A;Burutanga;COORDENACAO REGIONAL NORTE DO MATO GROSSO;Apiacás;Mato Grosso;30202002039
5035;5100805;68301;-7.96255833333;-57.8365888889;29/09/2022;A;Burixiwá;COORDENACAO REGIONAL NORTE DO MATO GROSSO;Apiacás;Mato Grosso;30202002039
5074;5102686;47901;-14.3612777778;-59.2444055556;28/03/2023;A;Arimateia;COORDENACAO REGIONAL DE CUIABA;Campos de Júlio;Mato Grosso;30202002025
5208;5106422;9201;-10.104744444444;-53.752175;07/12/2023;A;JARINA;COORDENACAO REGIONAL NORTE DO MATO GROSSO;Peixoto de Azevedo;Mato Grosso;30202002039
5209;5106307;65001;-12.203756944444;-53.963651388889;07/12/2023;A;Pïrino;COORDENACAO REGIONAL DO XINGU;Paranatinga;Mato Grosso;30202002060
5210;5106307;33801;-12.2587;-53.987101944444;07/12/2023;A;Rawo;COORDENACAO REGIONAL DO XINGU;Paranatinga;Mato Grosso;30202002060
5223;5105606;44901;-9.7715277777778;-53.801877777778;25/04/2024;A;Inamaty Pokee;COORDENACAO REGIONAL NORTE DO MATO GROSSO;Matupá;Mato Grosso;30202002039
5224;5105606;44901;-9.7111305555556;-53.968513888889;25/04/2024;A;Turipuku;COORDENACAO REGIONAL NORTE DO MATO GROSSO;Matupá;Mato Grosso;30202002039
5225;5105606;44901;-9.7333222222222;-53.783769444444;25/04/2024;A;Kuxonety pokee;COORDENACAO REGIONAL NORTE DO MATO GROSSO;Matupá;Mato Grosso;30202002039
5228;5100805;68301;-13.080241666667;-60.486061944444;24/07/2024;I;Castanheira;COORDENACAO REGIONAL NORTE DO MATO GROSSO;Apiacás;Mato Grosso;30202002039
5236;5107958;33401;-14.072027777778;-58.100472222222;01/10/2024;A;Hyakane Maytsutsu;COORDENACAO REGIONAL DE CUIABA;Tangará da Serra;Mato Grosso;30202002025
5240;5106828;59001;-16.228487944444;-59.415066694444;10/01/2025;A;Paama Mastakama;COORDENACAO REGIONAL DE CUIABA;Porto Esperidião;Mato Grosso;30202002025
5241;5106828;59001;-16.232463555556;-59.415112222222;10/01/2025;A;Acorizal;COORDENACAO REGIONAL DE CUIABA;Porto Esperidião;Mato Grosso;30202002025
5242;5106828;59001;-16.236770666667;-59.452416527778;10/01/2025;A;Nautukirs;COORDENACAO REGIONAL DE CUIABA;Porto Esperidião;Mato Grosso;30202002025
5243;5105507;59001;-16.240867694444;-59.479163777778;10/01/2025;A;Chiquitana;COORDENACAO REGIONAL DE CUIABA;Vila Bela da Santíssima Trindade;Mato Grosso;30202002025
5252;5103858;33801;-12.757216666667;-53.195977777778;20/05/2025;A;Yamala;COORDENACAO REGIONAL DO XINGU;Gaúcha do Norte;Mato Grosso;30202002060
5353;5106422;9201;-10.501138888889;-53.33575;04/03/2026;A;Imõkre;COORDENACAO REGIONAL NORTE DO MATO GROSSO;Peixoto de Azevedo;Mato Grosso;30202002039
5354;5100805;68301;-7.8116666666667;-57.876388888889;04/03/2026;A;Aldeia Nova Castanheira;COORDENACAO REGIONAL NORTE DO MATO GROSSO;Apiacás;Mato Grosso;30202002039
5355;5106422;9201;-10.525827777778;-53.089311111111;05/03/2026;A;Aldeia Krãbidji;COORDENACAO REGIONAL NORTE DO MATO GROSSO;Peixoto de Azevedo;Mato Grosso;30202002039
5356;5107354;9201;-10.767113888889;-53.080472222222;05/03/2026;A;Aldeia Ipren-re;COORDENACAO REGIONAL NORTE DO MATO GROSSO;São José do Xingu;Mato Grosso;30202002039
5357;5106422;9201;-10.553808333333;-53.085977777778;05/03/2026;A;Aldeia Saré;COORDENACAO REGIONAL NORTE DO MATO GROSSO;Peixoto de Azevedo;Mato Grosso;30202002039
